,hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
0,0.0003,0.16419,0.15244000000000002,0.15242,0.02733,0.02534,0.02534,0.00817,0.00719,0.00719,4e-05,4e-05,4e-05,0.00043,0.00037999999999999997,0.00037999999999999997,0.0018399999999999998,0.00158,0.00158,0.202,0.18697,0.18695,-0.015030000000000002,-0.01505
1,0.0008,0.16384,0.1522,0.15217999999999998,0.027510000000000003,0.025519999999999998,0.025509999999999998,0.00826,0.007259999999999999,0.007259999999999999,4e-05,4e-05,4e-05,0.00044,0.00037999999999999997,0.00037999999999999997,0.00186,0.00159,0.00159,0.20194,0.187,0.18698,-0.01494,-0.01496
2,0.0011,0.16319,0.15174,0.15173,0.027889999999999998,0.025869999999999997,0.025869999999999997,0.00843,0.007409999999999999,0.007409999999999999,4e-05,4e-05,4e-05,0.00045999999999999996,0.0004,0.0004,0.0018899999999999998,0.00162,0.00162,0.20189000000000001,0.18709,0.18706,-0.0148,-0.014830000000000001
3,0.0015,0.16251,0.15127000000000002,0.15125,0.02828,0.02624,0.02623,0.00861,0.007559999999999999,0.007559999999999999,4e-05,4e-05,4e-05,0.00047999999999999996,0.00042,0.00042,0.0019199999999999998,0.00165,0.00165,0.20184000000000002,0.18717,0.18715,-0.014669999999999999,-0.01469
4,0.0021,0.1618,0.15078,0.15075999999999998,0.028669999999999998,0.0266,0.0266,0.0088,0.00771,0.00771,4e-05,5e-05,5e-05,0.0005,0.00043,0.00043,0.00196,0.00168,0.00168,0.20178,0.18725,0.18723,-0.014530000000000001,-0.01455
5,0.0029,0.16105999999999998,0.15027000000000001,0.15026,0.02908,0.02698,0.026969999999999997,0.009,0.00787,0.00787,5e-05,5e-05,5e-05,0.0005200000000000001,0.00045,0.00045,0.002,0.0017,0.0017,0.20171,0.18732000000000001,0.1873,-0.01439,-0.01441
6,0.0041,0.16025,0.14967,0.14965,0.02949,0.027360000000000002,0.02735,0.0092,0.00805,0.00805,5e-05,5e-05,5e-05,0.00055,0.00047000000000000004,0.00047000000000000004,0.0020399999999999997,0.0017399999999999998,0.0017399999999999998,0.20159000000000002,0.18734,0.18732000000000001,-0.01425,-0.01427
7,0.0057,0.15934,0.149,0.14898,0.029889999999999996,0.027739999999999997,0.027739999999999997,0.00941,0.00824,0.00824,5e-05,5.9999999999999995e-05,5.9999999999999995e-05,0.00058,0.0005,0.0005,0.00209,0.00179,0.00179,0.20137,0.18732000000000001,0.1873,-0.01405,-0.01407
8,0.008,0.15837,0.14829,0.14827,0.0303,0.028130000000000002,0.028130000000000002,0.00963,0.008440000000000001,0.008440000000000001,5.9999999999999995e-05,5.9999999999999995e-05,5.9999999999999995e-05,0.00061,0.0005200000000000001,0.0005200000000000001,0.00214,0.00183,0.00183,0.2011,0.18727,0.18725,-0.01383,-0.01385
9,0.0112,0.15729,0.14753,0.14751,0.030719999999999997,0.02853,0.02853,0.009859999999999999,0.00864,0.00864,5.9999999999999995e-05,7e-05,7e-05,0.00064,0.00055,0.00055,0.0021899999999999997,0.0018800000000000002,0.0018800000000000002,0.20076,0.18719,0.18716,-0.013580000000000002,-0.0136
10,0.0158,0.15609,0.14668,0.14667,0.03115,0.02893,0.028919999999999998,0.0101,0.00884,0.00884,7e-05,7e-05,7e-05,0.00067,0.00058,0.00058,0.00224,0.0019199999999999998,0.0019199999999999998,0.20031,0.18702,0.187,-0.01329,-0.013319999999999999
11,0.0221,0.15472,0.14573,0.14570999999999998,0.031580000000000004,0.029330000000000002,0.02932,0.01034,0.00905,0.00905,7e-05,8e-05,8e-05,0.0007099999999999999,0.00061,0.00061,0.00229,0.00197,0.00197,0.19972,0.18675999999999998,0.18674000000000002,-0.01296,-0.012980000000000002
12,0.031,0.15313,0.14465,0.14463,0.032010000000000004,0.02973,0.02973,0.0106,0.00927,0.00927,8e-05,8e-05,8e-05,0.00075,0.00064,0.00064,0.00235,0.00202,0.00202,0.19892,0.18639,0.18636,-0.01253,-0.01255
13,0.0435,0.15132,0.14346,0.14344,0.032389999999999995,0.03009,0.03009,0.01083,0.009470000000000001,0.00946,9e-05,9e-05,9e-05,0.00078,0.00067,0.00067,0.0024100000000000002,0.00207,0.00207,0.19783,0.18584,0.18582,-0.01199,-0.01201
14,0.0611,0.14926,0.14217,0.14215,0.03268,0.030369999999999998,0.03036,0.01102,0.00963,0.00963,0.0001,0.0001,0.0001,0.00081,0.0006900000000000001,0.0006900000000000001,0.00245,0.0021,0.0021,0.19632,0.18506,0.18504,-0.01127,-0.011290000000000001
15,0.0856,0.14670999999999998,0.14063,0.14060999999999998,0.03293,0.030610000000000002,0.0306,0.01119,0.009770000000000001,0.009770000000000001,0.0001,0.00011,0.00011,0.00084,0.0007099999999999999,0.0007099999999999999,0.00249,0.00214,0.00214,0.19427,0.18397,0.18395,-0.0103,-0.010320000000000001
16,0.1201,0.14339000000000002,0.13867000000000002,0.13865,0.03316,0.03085,0.03085,0.01137,0.00992,0.00992,0.00011,0.00011999999999999999,0.00011999999999999999,0.0008699999999999999,0.00074,0.00074,0.00253,0.00217,0.00217,0.19144,0.18247,0.18245,-0.00897,-0.00899
17,0.1685,0.13910999999999998,0.13614,0.13612,0.03337,0.0311,0.0311,0.01155,0.01009,0.01008,0.00013000000000000002,0.00013000000000000002,0.00013000000000000002,0.00091,0.0007599999999999999,0.0007599999999999999,0.0025800000000000003,0.00221,0.00221,0.18764,0.18042,0.1804,-0.00722,-0.007240000000000001
18,0.2364,0.13359000000000001,0.13280999999999998,0.13279000000000002,0.033569999999999996,0.03135,0.03135,0.01174,0.01026,0.01026,0.00014,0.00014,0.00014,0.00095,0.00079,0.00079,0.00262,0.00224,0.00224,0.18262,0.1776,0.17757,-0.00502,-0.00504
19,0.3315,0.12658,0.12838,0.12837,0.03374,0.03159,0.03159,0.01195,0.010440000000000001,0.010440000000000001,0.00016999999999999999,0.00016999999999999999,0.00016999999999999999,0.00099,0.00082,0.00082,0.00267,0.00227,0.00227,0.17609,0.17368,0.17365999999999998,-0.0024100000000000002,-0.00243
20,0.4651,0.11782999999999999,0.12261,0.12259,0.03385,0.0318,0.0318,0.012159999999999999,0.01064,0.01063,0.0002,0.00018999999999999998,0.00018999999999999998,0.00103,0.00086,0.00086,0.00271,0.00231,0.00231,0.16777,0.16841,0.16839,0.00064,0.00062
21,0.6524,0.10762000000000001,0.11564,0.11562,0.0335,0.03161,0.03161,0.01211,0.01065,0.01065,0.00022999999999999998,0.00022999999999999998,0.00022999999999999998,0.0010400000000000001,0.00088,0.00088,0.00268,0.00229,0.00229,0.15718,0.1613,0.16128,0.00412,0.0041
22,0.9151,0.09576,0.10711,0.1071,0.03257,0.030930000000000003,0.030930000000000003,0.01175,0.0104,0.0104,0.00027,0.00027,0.00027,0.00099,0.00085,0.00085,0.00256,0.0022,0.0022,0.14390999999999998,0.15175999999999998,0.15174,0.00785,0.00783
23,1.2836,0.08185,0.09596,0.09595,0.03143,0.03013,0.030119999999999997,0.01135,0.01013,0.01013,0.00033,0.00033,0.00033,0.00095,0.0008300000000000001,0.0008300000000000001,0.00243,0.00209,0.00209,0.12835,0.13947,0.13945,0.01112,0.01111
24,1.8006,0.06663,0.08182,0.08181000000000001,0.03027,0.02938,0.02937,0.011059999999999999,0.00997,0.00997,0.00042,0.00042,0.00042,0.0009400000000000001,0.00084,0.00084,0.00232,0.00199,0.00199,0.11164,0.12442,0.1244,0.01277,0.012759999999999999
25,2.5257,0.051460000000000006,0.06508,0.06507,0.029089999999999998,0.02866,0.02866,0.01091,0.00993,0.00993,0.00056,0.00056,0.00056,0.0009699999999999999,0.0008699999999999999,0.0008699999999999999,0.0022199999999999998,0.0019100000000000002,0.0019100000000000002,0.09521,0.10701,0.107,0.0118,0.01179
26,3.5428,0.0376,0.04704,0.04703,0.02791,0.028030000000000003,0.028030000000000003,0.01095,0.01006,0.01006,0.00075,0.0007599999999999999,0.0007599999999999999,0.0010400000000000001,0.00095,0.00095,0.00215,0.0018399999999999998,0.0018399999999999998,0.0804,0.08868999999999999,0.08868,0.00828,0.00827
27,4.9695,0.025889999999999996,0.029810000000000003,0.0298,0.02677,0.027510000000000003,0.0275,0.01127,0.01043,0.01043,0.0010400000000000001,0.0010400000000000001,0.0010400000000000001,0.00118,0.00109,0.00109,0.0021,0.0018,0.0018,0.06825,0.07168,0.07167000000000001,0.00343,0.0034200000000000003
28,6.9709,0.01662,0.015790000000000002,0.015790000000000002,0.02568,0.027110000000000002,0.027110000000000002,0.01197,0.01115,0.01115,0.00144,0.00144,0.00144,0.00141,0.00132,0.00131,0.00209,0.0018,0.0018,0.0592,0.05861,0.0586,-0.00059,-0.0006
29,9.7781,0.009770000000000001,0.0066,0.0066,0.024419999999999997,0.02655,0.02655,0.013059999999999999,0.01218,0.01218,0.002,0.002,0.002,0.0017399999999999998,0.0016300000000000002,0.0016300000000000002,0.0021100000000000003,0.00182,0.00182,0.0531,0.050769999999999996,0.050769999999999996,-0.00233,-0.00233
30,13.7158,0.0051,0.00202,0.00202,0.0227,0.02555,0.02555,0.01459,0.013609999999999999,0.013609999999999999,0.0028,0.00279,0.00279,0.00221,0.0020800000000000003,0.0020800000000000003,0.00216,0.00186,0.00186,0.049569999999999996,0.04791,0.0479,-0.0016600000000000002,-0.0016699999999999998
31,19.2394,0.0022600000000000003,0.00041,0.00041,0.02019,0.023719999999999998,0.023719999999999998,0.01659,0.01545,0.01545,0.0039,0.00386,0.00386,0.0028699999999999997,0.0026899999999999997,0.0026899999999999997,0.00225,0.00193,0.00193,0.048060000000000005,0.048060000000000005,0.048060000000000005,1e-05,0.0
32,26.9872,0.00081,5e-05,5e-05,0.01662,0.02071,0.02071,0.01891,0.01781,0.01781,0.0054,0.00534,0.00534,0.0037799999999999995,0.0035299999999999997,0.0035299999999999997,0.0024,0.00206,0.00206,0.04791,0.0495,0.0495,0.00159,0.00159
33,37.8553,0.00022999999999999998,0.0,0.0,0.01214,0.016280000000000003,0.016280000000000003,0.02095,0.0205,0.0205,0.0074,0.0072900000000000005,0.0072900000000000005,0.00502,0.00465,0.00465,0.00262,0.00225,0.00225,0.048369999999999996,0.050980000000000004,0.05097,0.0026,0.0026
34,53.1,5e-05,0.0,0.0,0.00761,0.01086,0.01086,0.02165,0.02314,0.02314,0.00999,0.00985,0.00985,0.006659999999999999,0.00614,0.00614,0.00294,0.00252,0.00252,0.0489,0.05251,0.05251,0.0036200000000000004,0.00361
35,73.8875,1e-05,0.0,0.0,0.00419,0.00583,0.00583,0.01999,0.02484,0.02484,0.013009999999999999,0.01293,0.01293,0.008709999999999999,0.008,0.00799,0.00335,0.0028899999999999998,0.0028899999999999998,0.049280000000000004,0.05449,0.054479999999999994,0.00521,0.00521
36,97.6625,0.0,0.0,0.0,0.0024,0.00271,0.00271,0.01669,0.02471,0.02471,0.01571,0.01581,0.0158,0.01083,0.009890000000000001,0.009890000000000001,0.00381,0.00328,0.00328,0.04944,0.0564,0.056389999999999996,0.006959999999999999,0.00695
37,121.4375,0.0,0.0,0.0,0.00157,0.00125,0.00125,0.013309999999999999,0.0231,0.02309,0.017580000000000002,0.01806,0.01805,0.012740000000000001,0.01162,0.01162,0.00425,0.00366,0.00366,0.049460000000000004,0.057679999999999995,0.057670000000000006,0.00822,0.00821
38,145.2125,0.0,0.0,0.0,0.0011300000000000001,0.00058,0.00058,0.01043,0.020659999999999998,0.020659999999999998,0.018680000000000002,0.01967,0.01966,0.014469999999999998,0.01319,0.01319,0.0046700000000000005,0.00403,0.00403,0.049389999999999996,0.058129999999999994,0.058129999999999994,0.008740000000000001,0.008740000000000001
39,168.9875,0.0,0.0,0.0,0.00086,0.00028,0.00028,0.008140000000000001,0.01794,0.01794,0.01913,0.02062,0.02062,0.01605,0.01462,0.01462,0.00509,0.004379999999999999,0.004379999999999999,0.049280000000000004,0.05785,0.057839999999999996,0.00857,0.00856
40,192.7625,0.0,0.0,0.0,0.0006799999999999999,0.00014,0.00014,0.0064,0.01525,0.01525,0.01906,0.02103,0.02103,0.017490000000000002,0.01593,0.01593,0.0055,0.00473,0.00473,0.04913,0.05708,0.05707,0.007940000000000001,0.007940000000000001
41,216.5375,0.0,0.0,0.0,0.00056,7e-05,7e-05,0.0051,0.012709999999999999,0.012709999999999999,0.0186,0.02099,0.02099,0.01881,0.017169999999999998,0.017159999999999998,0.0059,0.00509,0.0050799999999999994,0.048960000000000004,0.056029999999999996,0.05602000000000001,0.0070599999999999994,0.0070599999999999994
42,240.3125,0.0,0.0,0.0,0.00047000000000000004,4e-05,4e-05,0.00414,0.01051,0.01051,0.01787,0.02053,0.02053,0.02,0.01828,0.018269999999999998,0.00628,0.00543,0.00543,0.04877,0.054779999999999995,0.054770000000000006,0.00601,0.006
43,264.0875,0.0,0.0,0.0,0.0004,2e-05,2e-05,0.00344,0.00859,0.00859,0.01696,0.01976,0.01976,0.02109,0.01931,0.0193,0.006670000000000001,0.00577,0.00577,0.04856,0.05345,0.053439999999999994,0.00489,0.00488
44,287.8625,0.0,0.0,0.0,0.00035,1e-05,1e-05,0.00292,0.00698,0.00698,0.01596,0.01875,0.01875,0.02206,0.02026,0.02026,0.00704,0.00611,0.00611,0.04834,0.05212000000000001,0.052110000000000004,0.0037799999999999995,0.0037799999999999995
45,311.6375,0.0,0.0,0.0,0.00031,1e-05,1e-05,0.00255,0.0056700000000000006,0.0056700000000000006,0.0149,0.01756,0.01756,0.02295,0.02112,0.02111,0.00743,0.00644,0.00644,0.048139999999999995,0.0508,0.050789999999999995,0.00266,0.00265
46,335.4125,0.0,0.0,0.0,0.00028,0.0,0.0,0.00229,0.00458,0.00458,0.01383,0.01624,0.01624,0.02376,0.02198,0.02198,0.00784,0.006809999999999999,0.006809999999999999,0.04799,0.04961,0.0496,0.00162,0.00161
47,359.1875,0.0,0.0,0.0,0.00026000000000000003,0.0,0.0,0.0021,0.0036899999999999997,0.0036899999999999997,0.01278,0.01489,0.01489,0.024480000000000002,0.02277,0.02276,0.00825,0.00718,0.00718,0.047869999999999996,0.048530000000000004,0.04852,0.00066,0.00066
48,382.9625,0.0,0.0,0.0,0.00023999999999999998,0.0,0.0,0.0019399999999999999,0.00299,0.00299,0.01179,0.01355,0.01355,0.0251,0.023459999999999998,0.023459999999999998,0.00866,0.007540000000000001,0.007540000000000001,0.04773,0.04754,0.04753,-0.00018999999999999998,-0.0002
49,406.7375,0.0,0.0,0.0,0.00022999999999999998,0.0,0.0,0.0018100000000000002,0.00242,0.00242,0.01084,0.012240000000000001,0.012240000000000001,0.025639999999999996,0.02409,0.02409,0.009059999999999999,0.007890000000000001,0.007890000000000001,0.04757,0.04665,0.04665,-0.0009199999999999999,-0.00093
50,430.5125,0.0,0.0,0.0,0.00021,0.0,0.0,0.0017,0.00196,0.00196,0.00995,0.01099,0.01098,0.02609,0.02469,0.02469,0.00945,0.00827,0.00827,0.04741,0.0459,0.04589,-0.0015199999999999999,-0.0015199999999999999
51,454.2875,0.0,0.0,0.0,0.0002,0.0,0.0,0.00161,0.00159,0.00159,0.00913,0.00981,0.00981,0.02647,0.0252,0.0252,0.00984,0.00863,0.008620000000000001,0.04725,0.04523,0.045219999999999996,-0.00202,-0.00202
52,478.0625,0.0,0.0,0.0,0.00018,0.0,0.0,0.0015300000000000001,0.0012900000000000001,0.0012900000000000001,0.00835,0.00873,0.00873,0.02678,0.025639999999999996,0.025639999999999996,0.01022,0.00897,0.00897,0.04707,0.04464,0.04463,-0.00243,-0.00244
53,501.8375,0.0,0.0,0.0,0.00016999999999999999,0.0,0.0,0.00146,0.00105,0.00105,0.00763,0.00773,0.00773,0.027030000000000002,0.026019999999999998,0.026019999999999998,0.0106,0.009309999999999999,0.009309999999999999,0.04689,0.04412,0.04411,-0.00277,-0.00278
54,525.6125,0.0,0.0,0.0,0.00016,0.0,0.0,0.00139,0.00086,0.00086,0.0069700000000000005,0.0068,0.0068,0.0272,0.026369999999999998,0.026369999999999998,0.01097,0.00967,0.00967,0.046689999999999995,0.0437,0.0437,-0.00299,-0.003
55,549.3875,0.0,0.0,0.0,0.00015,0.0,0.0,0.00133,0.0007,0.0007,0.00636,0.0059700000000000005,0.0059700000000000005,0.02732,0.026660000000000003,0.02665,0.01133,0.010020000000000001,0.01001,0.04649,0.04335,0.04334,-0.00314,-0.00315
56,573.1625,0.0,0.0,0.0,0.00014,0.0,0.0,0.00128,0.00058,0.00058,0.00579,0.005229999999999999,0.005229999999999999,0.02738,0.02688,0.02688,0.01168,0.01035,0.01035,0.04627,0.043039999999999995,0.043039999999999995,-0.00323,-0.00323
57,596.9375,0.0,0.0,0.0,0.00014,0.0,0.0,0.00123,0.00047999999999999996,0.00047999999999999996,0.00527,0.00457,0.00457,0.027389999999999998,0.02706,0.02706,0.01202,0.01068,0.01068,0.04604,0.04278,0.04278,-0.0032600000000000003,-0.0032700000000000003
