,hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
55,549.3875,0.0,0.0,0.0,4.881e-05,0.0,0.0,0.00131428,2.27e-05,2.269e-05,0.0032409,0.00144276,0.00144261,0.04046416,0.04307152,0.04306707,0.02352952,0.02150165,0.02149942,0.06859767,0.06603862,0.06603179,-0.00255905,-0.00256588
56,573.1625,0.0,0.0,0.0,4.416e-05,0.0,0.0,0.00124564,1.556e-05,1.556e-05,0.0027589,0.00110159,0.00110147,0.0397683,0.04268333,0.04267891,0.02420602,0.02223222,0.02222992,0.06802301,0.0660327,0.06602586,-0.00199031,-0.00199715
57,596.9375,0.0,0.0,0.0,4.004e-05,0.0,0.0,0.00118258,1.073e-05,1.073e-05,0.00234444,0.00083785,0.00083777,0.03900869,0.04219833,0.04219396,0.02486128,0.0229429,0.02294052,0.06743702,0.06598981,0.06598298,-0.00144721,-0.00145404
58,620.7125,0.0,0.0,0.0,3.639e-05,0.0,0.0,0.00112446,7.44e-06,7.44e-06,0.00198923,0.00063492,0.00063486,0.03819633,0.04162844,0.04162414,0.02549533,0.02363497,0.02363252,0.06684173,0.06590578,0.06589896,-0.00093595,-0.00094277
59,644.4875,0.0,0.0,0.0,3.314e-05,0.0,0.0,0.00107075,5.18e-06,5.18e-06,0.00168574,0.00047857,0.00047852,0.03734114,0.04099959,0.04099535,0.02610811,0.02434828,0.02434576,0.06623888,0.06583162,0.06582481,-0.00040726,-0.00041407
60,668.2625,0.0,0.0,0.0,3.024e-05,0.0,0.0,0.00102084,3.63e-06,3.63e-06,0.001427,0.0003593,0.00035926,0.03644712,0.04031431,0.04031014,0.02669595,0.02507188,0.02506929,0.06562115,0.06574912,0.06574231,0.00012797,0.00012116
61,692.0375,0.0,0.0,0.0,2.765e-05,0.0,0.0,0.00097443,2.55e-06,2.55e-06,0.00120708,0.00026922,0.0002692,0.03552463,0.03956939,0.03956529,0.02726006,0.02577683,0.02577416,0.06499385,0.065618,0.0656112,0.00062415,0.00061735
62,715.8125,0.0,0.0,0.0,2.533e-05,0.0,0.0,0.00093124,1.81e-06,1.81e-06,0.00102071,0.00020136,0.00020133,0.03458426,0.03877354,0.03876953,0.02780288,0.0264641,0.02646137,0.06436442,0.06544081,0.06543404,0.00107639,0.00106961
63,739.5875,0.0,0.0,0.0,2.324e-05,0.0,0.0,0.00089096,1.29e-06,1.29e-06,0.00086309,0.00015032,0.00015031,0.03363215,0.0379347,0.03793077,0.02832434,0.02713448,0.02713167,0.06373378,0.06522079,0.06521404,0.00148701,0.00148026
64,763.3625,0.0,0.0,0.0,2.136e-05,0.0,0.0,0.00085331,9.2e-07,9.2e-07,0.00073001,0.00011203,0.00011202,0.03267358,0.03706004,0.0370562,0.02882413,0.02778842,0.02778554,0.0631024,0.06496141,0.06495469,0.00185901,0.00185229
65,787.1375,0.0,0.0,0.0,1.967e-05,0.0,0.0,0.000818,6.6e-07,6.6e-07,0.00061781,8.336e-05,8.335e-05,0.03171306,0.03615603,0.03615228,0.02930141,0.02842576,0.02842282,0.06246995,0.06466581,0.06465911,0.00219586,0.00218916
66,810.9125,0.0,0.0,0.0,1.813e-05,0.0,0.0,0.00078472,4.8e-07,4.8e-07,0.00052331,6.179e-05,6.178e-05,0.03075418,0.03523069,0.03522704,0.02975417,0.02908571,0.0290827,0.06183451,0.06437867,0.06437201,0.00254416,0.0025375
67,834.6875,0.0,0.0,0.0,1.674e-05,0.0,0.0,0.00075314,3.5e-07,3.5e-07,0.00044379,4.573e-05,4.572e-05,0.02979975,0.034287,0.03428345,0.03017913,0.02974027,0.02973719,0.06119255,0.06407335,0.06406672,0.0028808,0.00287417
68,858.4625,0.0,0.0,0.0,1.546e-05,0.0,0.0,0.00072301,2.5e-07,2.5e-07,0.0003769,3.383e-05,3.383e-05,0.02885232,0.03332877,0.03332532,0.0305734,0.03036923,0.03036608,0.06054109,0.06373208,0.06372548,0.00319099,0.00318439
69,882.2375,0.0,0.0,0.0,1.43e-05,0.0,0.0,0.00069425,1.8e-07,1.8e-07,0.00032065,2.502e-05,2.502e-05,0.02791473,0.03236093,0.03235758,0.03093708,0.03097308,0.03096987,0.059881,0.06335921,0.06335266,0.00347821,0.00347166
70,906.0125,0.0,0.0,0.0,1.324e-05,0.0,0.0,0.00066692,1.4e-07,1.4e-07,0.00027334,1.85e-05,1.85e-05,0.02699008,0.03138823,0.03138499,0.03127343,0.03155521,0.03155194,0.05921702,0.06296207,0.06295556,0.00374505,0.00373854
71,929.7875,0.0,0.0,0.0,1.228e-05,0.0,0.0,0.00064108,1e-07,1e-07,0.00023356,1.367e-05,1.367e-05,0.02608108,0.03041489,0.03041174,0.03158635,0.03211952,0.0321162,0.05855435,0.06254818,0.0625417,0.00399383,0.00398735
72,953.5625,0.0,0.0,0.0,1.14e-05,0.0,0.0,0.00061669,7e-08,7e-08,0.00020009,1.01e-05,1.009e-05,0.02518972,0.02944443,0.02944138,0.03187858,0.0326688,0.03266542,0.05789649,0.0621234,0.06211697,0.00422691,0.00422048
73,977.3375,0.0,0.0,0.0,1.06e-05,0.0,0.0,0.00059371,6e-08,6e-08,0.00017191,7.45e-06,7.45e-06,0.02431741,0.02847985,0.02847691,0.03215169,0.03320472,0.03320128,0.05724533,0.06169208,0.0616857,0.00444675,0.00444037
74,1001.1125,0.0,0.0,0.0,9.88e-06,0.0,0.0,0.00057203,4e-08,4e-08,0.00014815,5.5e-06,5.5e-06,0.02346518,0.02752377,0.02752092,0.03240665,0.03373066,0.03372716,0.05660189,0.06125996,0.06125362,0.00465807,0.00465173
