,hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
28,6.9709,7.702e-05,5e-08,5e-08,0.01632527,0.01964283,0.01964097,0.02248408,0.02260087,0.02259859,0.00282881,0.0028451,0.0028448,0.00328846,0.00304169,0.00304138,0.00484607,0.00422493,0.00422449,0.04984972,0.05235546,0.05235028,0.00250574,0.00250056
29,9.7781,8.45e-06,0.0,0.0,0.0116193,0.01207994,0.01207879,0.02253818,0.02301933,0.02301701,0.00389253,0.003898,0.0038976,0.00386627,0.00361029,0.00360991,0.00474016,0.00415047,0.00415004,0.04666489,0.04675802,0.04675335,9.313e-05,8.846e-05
30,13.7158,4e-07,0.0,0.0,0.00746786,0.00600717,0.0060066,0.02252705,0.02347793,0.02347556,0.00535911,0.00539026,0.0053897,0.00471556,0.00444718,0.00444672,0.00469594,0.00413199,0.00413157,0.04476593,0.04345453,0.04345015,-0.0013114,-0.00131578
31,19.2394,1e-08,0.0,0.0,0.0039839,0.00216802,0.00216782,0.02170911,0.02351049,0.02350812,0.00731634,0.00736449,0.00736373,0.00591555,0.00558873,0.00558815,0.00472943,0.00417799,0.00417756,0.04365433,0.04280973,0.04280538,-0.0008446,-0.00084895
32,26.9872,0.0,0.0,0.0,0.00163531,0.00048559,0.00048554,0.01912611,0.02254257,0.02254029,0.00976137,0.00995489,0.00995386,0.00755037,0.0071614,0.00716066,0.00486091,0.00431273,0.00431228,0.04293407,0.04445717,0.04445263,0.0015231,0.00151856
33,37.8553,0.0,0.0,0.0,0.00055003,5.395e-05,5.395e-05,0.01460184,0.01959109,0.01958911,0.01244019,0.01297909,0.01297775,0.00969942,0.00921437,0.00921342,0.0051217,0.00455091,0.00455044,0.04241318,0.04638942,0.04638467,0.00397624,0.00397149
34,53.1,0.0,0.0,0.0,0.00018022,2.19e-06,2.19e-06,0.00921502,0.01414377,0.01414235,0.01459667,0.01595835,0.0159567,0.01236708,0.01183548,0.01183426,0.00551996,0.00492426,0.00492375,0.04187894,0.04686406,0.04685924,0.00498512,0.0049803
35,73.8875,0.0,0.0,0.0,6.046e-05,2e-08,2e-08,0.00473984,0.00746172,0.00746097,0.01492797,0.01744916,0.01744734,0.01542131,0.01493565,0.01493411,0.00610941,0.00547302,0.00547245,0.04125899,0.04531958,0.0453149,0.00406059,0.00405591
36,97.6625,0.0,0.0,0.0,2.486e-05,0.0,0.0,0.00241996,0.00281878,0.0028185,0.01312395,0.01604004,0.01603837,0.01821457,0.01788231,0.01788047,0.00686887,0.00615602,0.00615538,0.04065221,0.04289715,0.04289272,0.00224494,0.00224051
37,121.4375,0.0,0.0,0.0,1.446e-05,0.0,0.0,0.00156754,0.00087252,0.00087243,0.01061112,0.01267728,0.01267596,0.02036598,0.02037954,0.02037743,0.00774193,0.00694924,0.00694852,0.04030104,0.04087856,0.04087434,0.00057752,0.0005733
38,145.2125,0.0,0.0,0.0,9.99e-06,0.0,0.0,0.00120568,0.00023425,0.00023422,0.00828622,0.00892742,0.0089265,0.02194214,0.02242069,0.02241838,0.00867463,0.00780811,0.00780731,0.04011865,0.03939047,0.0393864,-0.00072818,-0.00073225
39,168.9875,0.0,0.0,0.0,7.05e-06,0.0,0.0,0.00097995,5.716e-05,5.715e-05,0.00633862,0.00574311,0.00574252,0.02297326,0.02390478,0.02390231,0.00958916,0.00864595,0.00864505,0.03988805,0.038351,0.03834704,-0.00153705,-0.00154101
40,192.7625,0.0,0.0,0.0,5.04e-06,0.0,0.0,0.00081924,1.302e-05,1.302e-05,0.00475393,0.00342393,0.00342358,0.02352133,0.02490355,0.02490098,0.01048179,0.00948258,0.0094816,0.03958133,0.03782309,0.03781918,-0.00175824,-0.00176215
41,216.5375,0.0,0.0,0.0,3.64e-06,0.0,0.0,0.00069726,2.82e-06,2.82e-06,0.00349593,0.00190981,0.00190961,0.02365372,0.02551771,0.02551508,0.01134988,0.01035931,0.01035824,0.03920043,0.03778964,0.03778574,-0.00141079,-0.00141469
42,240.3125,0.0,0.0,0.0,2.65e-06,0.0,0.0,0.0006009,5.9e-07,5.9e-07,0.0025196,0.00100197,0.00100187,0.02342545,0.02567818,0.02567553,0.01218314,0.01120226,0.0112011,0.03873174,0.037883,0.03787908,-0.00084874,-0.00085266
43,264.0875,0.0,0.0,0.0,1.94e-06,0.0,0.0,0.00052325,1.2e-07,1.2e-07,0.00178147,0.00049802,0.00049797,0.02291994,0.0255031,0.02550046,0.01298567,0.01204737,0.01204612,0.03821228,0.03804861,0.03804468,-0.00016367,-0.0001676
44,287.8625,0.0,0.0,0.0,1.43e-06,0.0,0.0,0.00045955,2e-08,2e-08,0.00123618,0.00023587,0.00023585,0.0222022,0.02503065,0.02502806,0.01375631,0.01288979,0.01288846,0.03765568,0.03815634,0.0381524,0.00050066,0.00049672
45,311.6375,0.0,0.0,0.0,1.07e-06,0.0,0.0,0.00040654,1e-08,1e-08,0.00084224,0.00010689,0.00010688,0.02132826,0.02425359,0.02425108,0.01449314,0.01368396,0.01368255,0.03707124,0.03804444,0.03804051,0.0009732,0.00096927
46,335.4125,0.0,0.0,0.0,8e-07,0.0,0.0,0.0003619,0.0,0.0,0.00056375,4.654e-05,4.653e-05,0.0203462,0.0233312,0.02332879,0.01519447,0.01451717,0.01451567,0.03646712,0.03789491,0.037891,0.00142779,0.00142388
47,359.1875,0.0,0.0,0.0,6e-07,0.0,0.0,0.00032393,0.0,0.0,0.00037099,1.956e-05,1.955e-05,0.01929591,0.02223098,0.02222869,0.0158589,0.01533344,0.01533186,0.03585033,0.03758398,0.0375801,0.00173365,0.00172977
48,382.9625,0.0,0.0,0.0,4.6e-07,0.0,0.0,0.0002913,0.0,0.0,0.0002402,7.96e-06,7.95e-06,0.01820614,0.02098875,0.02098658,0.01648203,0.01611676,0.01611509,0.03522013,0.03711347,0.03710963,0.00189334,0.0018895
49,406.7375,0.0,0.0,0.0,3.5e-07,0.0,0.0,0.00026302,0.0,0.0,0.00015318,3.14e-06,3.14e-06,0.01710157,0.01967647,0.01967444,0.01706126,0.01690098,0.01689923,0.03457938,0.03658059,0.03657681,0.00200121,0.00199743
50,430.5125,0.0,0.0,0.0,2.7e-07,0.0,0.0,0.00023842,0.0,0.0,9.638e-05,1.21e-06,1.21e-06,0.01600722,0.01833888,0.01833699,0.01760095,0.01771035,0.01770852,0.03394324,0.03605044,0.03604671,0.0021072,0.00210347
51,454.2875,0.0,0.0,0.0,2.1e-07,0.0,0.0,0.0002169,0.0,0.0,5.992e-05,4.5e-07,4.5e-07,0.01493687,0.01696891,0.01696716,0.01810082,0.01849181,0.0184899,0.03331472,0.03546118,0.03545751,0.00214646,0.00214279
52,478.0625,0.0,0.0,0.0,1.6e-07,0.0,0.0,0.00019795,0.0,0.0,3.688e-05,1.7e-07,1.7e-07,0.01390037,0.01559868,0.01559707,0.01856081,0.01924732,0.01924533,0.03269617,0.03484616,0.03484256,0.00214999,0.00214639
53,501.8375,0.0,0.0,0.0,1.2e-07,0.0,0.0,0.00018118,0.0,0.0,2.251e-05,6e-08,6e-08,0.01290452,0.01425405,0.01425257,0.01898113,0.01998054,0.01997848,0.03208947,0.03423465,0.03423111,0.00214518,0.00214164
54,525.6125,0.0,0.0,0.0,1e-07,0.0,0.0,0.00016628,0.0,0.0,1.366e-05,2e-08,2e-08,0.01195376,0.01296948,0.01296814,0.01936223,0.02075886,0.02075671,0.03149602,0.03372836,0.03372487,0.00223234,0.00222885
55,549.3875,0.0,0.0,0.0,8e-08,0.0,0.0,0.00015297,0.0,0.0,8.26e-06,1e-08,1e-08,0.01105079,0.0117369,0.01173568,0.01970471,0.02151367,0.02151145,0.03091682,0.03325058,0.03324713,0.00233376,0.00233031
56,573.1625,0.0,0.0,0.0,6e-08,0.0,0.0,0.00014104,0.0,0.0,5e-06,0.0,0.0,0.010197,0.01056822,0.01056713,0.02000941,0.02224633,0.02224403,0.03035251,0.03281456,0.03281116,0.00246205,0.00245865
57,596.9375,0.0,0.0,0.0,5e-08,0.0,0.0,0.0001303,0.0,0.0,3.03e-06,0.0,0.0,0.00939279,0.00947148,0.0094705,0.02027728,0.02295799,0.02295562,0.02980344,0.03242947,0.03242612,0.00262603,0.00262268
58,620.7125,0.0,0.0,0.0,4e-08,0.0,0.0,0.00012058,0.0,0.0,1.85e-06,0.0,0.0,0.00863639,0.00845145,0.00845057,0.02050571,0.02364948,0.02364704,0.02926456,0.03210093,0.03209761,0.00283637,0.00283305
59,644.4875,0.0,0.0,0.0,3e-08,0.0,0.0,0.00011176,0.0,0.0,1.13e-06,0.0,0.0,0.00792794,0.00751274,0.00751197,0.02069689,0.02435874,0.02435622,0.02873775,0.03187149,0.03186819,0.00313374,0.00313044
60,668.2625,0.0,0.0,0.0,2e-08,0.0,0.0,0.00010372,0.0,0.0,7e-07,0.0,0.0,0.00726688,0.00665329,0.0066526,0.02085243,0.02507261,0.02507002,0.02822376,0.0317259,0.03172262,0.00350214,0.00349886
61,692.0375,0.0,0.0,0.0,2e-08,0.0,0.0,9.632e-05,0.0,0.0,4.4e-07,0.0,0.0,0.00665116,0.00586949,0.00586888,0.02096971,0.02575805,0.02575538,0.02771765,0.03162754,0.03162427,0.00390989,0.00390662
62,715.8125,0.0,0.0,0.0,2e-08,0.0,0.0,8.946e-05,0.0,0.0,2.8e-07,0.0,0.0,0.00607863,0.00515908,0.00515855,0.02104529,0.02640993,0.0264072,0.02721368,0.03156901,0.03156575,0.00435533,0.00435207
63,739.5875,0.0,0.0,0.0,1e-08,0.0,0.0,8.31e-05,0.0,0.0,1.8e-07,0.0,0.0,0.00554769,0.00451898,0.00451851,0.02108013,0.02702743,0.02702463,0.02671112,0.03154641,0.03154314,0.00483529,0.00483202
64,763.3625,0.0,0.0,0.0,1e-08,0.0,0.0,7.726e-05,0.0,0.0,1.2e-07,0.0,0.0,0.00505724,0.00394549,0.00394508,0.0210821,0.02761742,0.02761456,0.02621672,0.0315629,0.03155964,0.00534618,0.00534292
65,787.1375,0.0,0.0,0.0,1e-08,0.0,0.0,7.195e-05,0.0,0.0,8e-08,0.0,0.0,0.00460596,0.00343435,0.00343399,0.02106165,0.02819028,0.02818736,0.02573965,0.03162462,0.03162135,0.00588497,0.0058817
66,810.9125,0.0,0.0,0.0,1e-08,0.0,0.0,6.717e-05,0.0,0.0,5e-08,0.0,0.0,0.00419196,0.00298102,0.00298071,0.02102672,0.02879306,0.02879008,0.02528591,0.03177408,0.03177079,0.00648817,0.00648488
67,834.6875,0.0,0.0,0.0,1e-08,0.0,0.0,6.286e-05,0.0,0.0,4e-08,0.0,0.0,0.00381278,0.00258044,0.00258017,0.02098054,0.02940444,0.0294014,0.02485622,0.03198488,0.03198157,0.00712866,0.00712535
68,858.4625,0.0,0.0,0.0,0.0,0.0,0.0,5.894e-05,0.0,0.0,3e-08,0.0,0.0,0.00346581,0.0022277,0.00222747,0.02092239,0.03000564,0.03000254,0.02444717,0.03223334,0.03223001,0.00778617,0.00778284
69,882.2375,0.0,0.0,0.0,0.0,0.0,0.0,5.535e-05,0.0,0.0,2e-08,0.0,0.0,0.00314854,0.0019182,0.001918,0.02085085,0.03059406,0.03059089,0.02405476,0.03251226,0.03250889,0.0084575,0.00845413
70,906.0125,0.0,0.0,0.0,0.0,0.0,0.0,5.205e-05,0.0,0.0,1e-08,0.0,0.0,0.00285875,0.00164757,0.0016474,0.02076549,0.03116815,0.03116492,0.0236763,0.03281572,0.03281232,0.00913942,0.00913602
71,929.7875,0.0,0.0,0.0,0.0,0.0,0.0,4.9e-05,0.0,0.0,1e-08,0.0,0.0,0.00259437,0.00141171,0.00141156,0.02066687,0.03172749,0.03172421,0.02331024,0.0331392,0.03313577,0.00982896,0.00982553
72,953.5625,0.0,0.0,0.0,0.0,0.0,0.0,4.617e-05,0.0,0.0,1e-08,0.0,0.0,0.00235322,0.0012068,0.00120667,0.02055365,0.03227221,0.03226887,0.02295304,0.03347901,0.03347555,0.01052597,0.01052251
73,977.3375,0.0,0.0,0.0,0.0,0.0,0.0,4.354e-05,0.0,0.0,1e-08,0.0,0.0,0.00213371,0.00102932,0.00102921,0.02042815,0.03280415,0.03280075,0.02260541,0.03383346,0.03382996,0.01122805,0.01122455
74,1001.1125,0.0,0.0,0.0,0.0,0.0,0.0,4.11e-05,0.0,0.0,0.0,0.0,0.0,0.00193428,0.00087604,0.00087595,0.02029307,0.03332169,0.03331824,0.02226846,0.03419773,0.03419419,0.01192927,0.01192573
