hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
0.1968,0.047075,0.047191,0.04719115,0.168602,0.168704,0.16870426,0.683107,0.683171,0.68317191,1.033078,1.033078,1.0330783,5.798723,5.798728,5.7987287,220.009767,220.009783,220.00978,227.74035,227.74066,227.74066,0.00031,0.00031
0.276,0.044861,0.044881,0.04488072,0.167978,0.168119,0.16811902,0.682887,0.682979,0.68297958,1.033076,1.033075,1.0330755,5.798705,5.798713,5.7987138,220.009718,220.009741,220.00974,227.73722,227.73751,227.73751,0.00029,0.00029
0.3871,0.042044,0.041842,0.04184163,0.167103,0.167293,0.16729386,0.682573,0.682705,0.68270513,1.033071,1.033071,1.0330712,5.798679,5.798692,5.7986922,220.009647,220.009682,220.00968,227.73312,227.73328,227.73329,0.00016,0.00017
0.5431,0.03856,0.037934,0.03793345,0.165878,0.166131,0.16613104,0.682125,0.682312,0.6823126,1.033064,1.033064,1.033064,5.798641,5.79866,5.7986603,220.009547,220.009596,220.0096,227.72781,227.7277,227.7277,-0.00011,-0.00011
0.7617,0.034398,0.033062,0.03306202,0.164192,0.164518,0.16451797,0.6815,0.681762,0.6817622,1.033052,1.033052,1.0330521,5.798587,5.798615,5.798615,220.009409,220.009478,220.00948,227.72114,227.72049,227.72049,-0.00065,-0.00065
1.0685,0.029623,0.027229,0.0272293,0.161917,0.162315,0.16231575,0.68065,0.681008,0.6810081,1.033033,1.033032,1.0330325,5.798515,5.798553,5.7985531,220.009222,220.009318,220.00932,227.71296,227.71146,227.71146,-0.0015,-0.0015
1.4988,0.024429,0.020701,0.02070144,0.158883,0.159331,0.15933153,0.679501,0.679978,0.6799784,1.032999,1.032999,1.0329988,5.798418,5.798468,5.7984683,220.008975,220.009105,220.00911,227.70321,227.70058,227.70058,-0.00263,-0.00263
2.1024,0.019101,0.014067,0.01406677,0.154867,0.155294,0.15529427,0.677932,0.678558,0.6785581,1.032939,1.032938,1.0329382,5.798283,5.798348,5.7983486,220.008644,220.008821,220.00882,227.69177,227.68803,227.68803,-0.00374,-0.00374
2.949,0.013972,0.008172,0.00817195,0.149591,0.149853,0.14985344,0.675767,0.676577,0.676577,1.032828,1.032826,1.0328263,5.798089,5.798173,5.7981736,220.008198,220.008438,220.00844,227.67845,227.67404,227.67404,-0.00441,-0.00441
4.1366,0.009394,0.003819,0.00381886,0.142728,0.142547,0.14254731,0.67273,0.673765,0.6737651,1.032616,1.032613,1.0326129,5.797796,5.797905,5.7979053,220.007595,220.007919,220.00792,227.66286,227.65857,227.65857,-0.00429,-0.00429
5.8025,0.005674,0.001322,0.0013225,0.133879,0.132788,0.13278811,0.668365,0.669686,0.66968643,1.032206,1.032204,1.0322038,5.797332,5.797475,5.7974751,220.006768,220.007207,220.00721,227.64422,227.64068,227.64068,-0.00354,-0.00354
8.1392,0.002978,0.000305,0.00030507,0.122594,0.119864,0.11986458,0.661903,0.663594,0.66359443,1.031411,1.031405,1.0314054,5.796555,5.796747,5.7967476,220.005612,220.006212,220.00621,227.62105,227.61813,227.61813,-0.00292,-0.00292
11.417,0.00129,4.1e-05,4.076e-05,0.108521,0.103189,0.10318935,0.652094,0.654312,0.6543124,1.029858,1.029857,1.0298572,5.795207,5.795482,5.7954825,220.003977,220.004802,220.0048,227.59095,227.58768,227.58768,-0.00327,-0.00327
16.0147,0.000432,3e-06,2.66e-06,0.091695,0.08266,0.08266021,0.636932,0.639894,0.63989488,1.026826,1.026829,1.0268296,5.792804,5.793219,5.7932191,220.001631,220.002779,220.00278,227.55032,227.54538,227.54538,-0.00494,-0.00494
22.464,0.000106,0.0,7e-08,0.072981,0.059334,0.05933384,0.613355,0.61727,0.61727081,1.02092,1.020963,1.0209632,5.788433,5.789119,5.789119,219.998213,219.999829,219.99983,227.49401,227.48651,227.48652,-0.0075,-0.00749
31.5105,2e-05,0.0,0.0,0.054401,0.036017,0.03601683,0.577369,0.581551,0.58155103,1.009514,1.009626,1.0096262,5.780361,5.781568,5.781568,219.993107,219.995421,219.99542,227.41477,227.40418,227.40418,-0.01059,-0.01059
44.2001,3e-06,0.0,0.0,0.038603,0.017013,0.01701352,0.525679,0.526129,0.52612944,0.987853,0.988087,0.98808696,5.765353,5.767624,5.7676242,219.98527,219.98867,219.98867,227.30276,227.28752,227.28752,-0.01524,-0.01524
62.0,0.0,0.0,0.0,0.027108,0.00561,0.00560952,0.459218,0.444033,0.4440329,0.947844,0.947908,0.947908,5.737544,5.741857,5.7418571,219.972967,219.978043,219.97804,227.14468,227.11745,227.11745,-0.02723,-0.02723
85.775,0.0,0.0,0.0,0.019527,0.001229,0.00122853,0.388732,0.338456,0.33845646,0.881164,0.879469,0.87946887,5.689268,5.697158,5.697158,219.954217,219.961788,219.96179,226.93291,226.8781,226.8781,-0.05481,-0.05481
109.55,0.0,0.0,0.0,0.015307,0.000273,0.00027276,0.337974,0.247645,0.24764521,0.805331,0.799287,0.79928728,5.629724,5.642096,5.6420966,219.932908,219.943319,219.94332,226.72124,226.63262,226.63262,-0.08862,-0.08862
133.325,0.0,0.0,0.0,0.012599,6.4e-05,6.363e-05,0.302105,0.175552,0.17555246,0.72603,0.712379,0.71237961,5.560307,5.57777,5.5777702,219.909145,219.922718,219.92272,226.51019,226.38848,226.38848,-0.12171,-0.12171
157.1,0.0,0.0,0.0,0.010713,1.6e-05,1.585e-05,0.276511,0.121534,0.12153362,0.647589,0.623409,0.62340932,5.482235,5.50516,5.5051605,219.883018,219.900059,219.90006,226.30007,226.15018,226.15018,-0.14989,-0.14989
180.875,0.0,0.0,0.0,0.009323,4e-06,4.23e-06,0.257689,0.082663,0.08266257,0.572908,0.536469,0.53646895,5.396582,5.42525,5.4252505,219.854584,219.875408,219.87541,226.09109,225.91979,225.91979,-0.1713,-0.1713
204.65,0.0,0.0,0.0,0.008252,1e-06,1.21e-06,0.243264,0.055494,0.05549426,0.503649,0.45452,0.45452003,5.304338,5.338869,5.3388691,219.823901,219.848811,219.84881,225.8834,225.6977,225.6977,-0.1857,-0.1857
228.425,0.0,0.0,0.0,0.0074,0.0,3.7e-07,0.231726,0.036962,0.03696184,0.440577,0.379513,0.37951331,5.206425,5.246551,5.2465516,219.791025,219.820196,219.8202,225.67715,225.48322,225.48322,-0.19393,-0.19393
252.2,0.0,0.0,0.0,0.006704,0.0,1.2e-07,0.222146,0.024478,0.02447823,0.383874,0.312674,0.3126739,5.103709,5.149149,5.1491497,219.756011,219.789659,219.78966,225.47244,225.27596,225.27596,-0.19648,-0.19648
275.975,0.0,0.0,0.0,0.006123,0.0,4e-08,0.213954,0.016172,0.01617188,0.333376,0.254458,0.25445775,4.997004,5.047241,5.047241,219.718916,219.757203,219.7572,225.26937,225.07507,225.07507,-0.1943,-0.1943
299.75,0.0,0.0,0.0,0.00563,0.0,2e-08,0.206782,0.010685,0.01068471,0.288735,0.204745,0.20474465,4.887065,4.94138,4.9413802,219.679779,219.72284,219.72284,225.06799,224.87965,224.87965,-0.18834,-0.18834
323.525,0.0,0.0,0.0,0.005201,0.0,1e-08,0.200346,0.00706,0.00706045,0.249507,0.163078,0.16307833,4.774533,4.832251,4.8322511,219.638553,219.686632,219.68663,224.86814,224.68902,224.68902,-0.17912,-0.17912
347.3,0.0,0.0,0.0,0.004817,0.0,0.0,0.194431,0.004682,0.00468171,0.215192,0.128754,0.12875448,4.659959,4.719967,4.719967,219.595137,219.648344,219.64834,224.66954,224.50175,224.50175,-0.16779,-0.16779
371.075,0.0,0.0,0.0,0.00447,0.0,0.0,0.188927,0.003117,0.00311664,0.185275,0.100849,0.10084928,4.543897,4.605047,4.6050475,219.549509,219.607968,219.60797,224.47208,224.31698,224.31698,-0.1551,-0.1551
394.85,0.0,0.0,0.0,0.004156,0.0,0.0,0.183777,0.002082,0.00208225,0.15928,0.078409,0.07840874,4.42692,4.48811,4.4881106,219.501717,219.565588,219.56559,224.27585,224.13419,224.13419,-0.14166,-0.14166
418.625,0.0,0.0,0.0,0.00387,0.0,0.0,0.178938,0.001397,0.0013972,0.136759,0.060556,0.0605562,4.309544,4.369581,4.3695817,219.451811,219.521196,219.5212,224.08092,223.95273,223.95273,-0.12819,-0.12819
442.4,0.0,0.0,0.0,0.003609,0.0,0.0,0.174375,0.000943,0.00094296,0.117301,0.046497,0.04649732,4.192216,4.249766,4.2497667,219.399836,219.474717,219.47472,223.88734,223.77192,223.77192,-0.11542,-0.11542
466.175,0.0,0.0,0.0,0.003371,0.0,0.0,0.170061,0.00064,0.00063985,0.100533,0.035507,0.03550682,4.075341,4.129168,4.1291687,219.345838,219.426225,219.42622,223.69514,223.59154,223.59154,-0.1036,-0.1036
489.95,0.0,0.0,0.0,0.003153,0.0,0.0,0.165971,0.000436,0.00043639,0.086119,0.026973,0.0269733,3.95928,4.008238,4.0082385,219.289866,219.375788,219.37579,223.50439,223.41144,223.41144,-0.09295,-0.09295
513.725,0.0,0.0,0.0,0.002953,0.0,0.0,0.162087,0.000299,0.00029908,0.073756,0.02039,0.02039012,3.844351,3.887376,3.887376,219.23197,219.323465,219.32347,223.31512,223.23153,223.23153,-0.08359,-0.08359
537.5,0.0,0.0,0.0,0.002769,0.0,0.0,0.158393,0.000206,0.00020627,0.063173,0.015358,0.01535796,3.730837,3.766776,3.766776,219.172204,219.269129,219.26913,223.12738,223.05147,223.05147,-0.07591,-0.07591
561.275,0.0,0.0,0.0,0.0026,0.0,0.0,0.154873,0.000143,0.00014311,0.054132,0.011528,0.01152765,3.618981,3.646795,3.6467948,219.110625,219.212846,219.21285,222.94121,222.87131,222.87131,-0.0699,-0.0699
585.05,0.0,0.0,0.0,0.002444,0.0,0.0,0.151516,0.0001,9.987e-05,0.04642,0.008624,0.00862383,3.508997,3.52775,3.5277504,219.047295,219.15468,219.15468,222.75667,222.69115,222.69115,-0.06552,-0.06552
608.825,0.0,0.0,0.0,0.002301,0.0,0.0,0.148312,7e-05,7.007e-05,0.03985,0.006431,0.00643076,3.401065,3.409924,3.409924,218.982276,219.094695,219.0947,222.5738,222.51112,222.51112,-0.06268,-0.06268
632.6,0.0,0.0,0.0,0.002169,0.0,0.0,0.145251,4.9e-05,4.943e-05,0.034261,0.004781,0.00478051,3.295339,3.293565,3.2935655,218.915636,219.032956,219.03296,222.39266,222.33135,222.33135,-0.06131,-0.06131
656.375,0.0,0.0,0.0,0.002046,0.0,0.0,0.142326,3.5e-05,3.506e-05,0.029509,0.003545,0.00354537,3.191948,3.178838,3.1788379,218.847449,218.969416,218.96942,222.21328,222.15183,222.15183,-0.06145,-0.06145
680.15,0.0,0.0,0.0,0.001933,0.0,0.0,0.139528,2.5e-05,2.5e-05,0.025472,0.002625,0.00262461,3.091013,3.065903,3.0659032,218.777797,218.90406,218.90406,222.03574,221.97261,221.97261,-0.06313,-0.06313
703.925,0.0,0.0,0.0,0.001829,0.0,0.0,0.136852,1.8e-05,1.793e-05,0.022043,0.00194,0.00193954,2.99261,2.954942,2.9549418,218.706752,218.836954,218.83695,221.86009,221.79385,221.79385,-0.06624,-0.06624
727.7,0.0,0.0,0.0,0.001732,0.0,0.0,0.13429,1.3e-05,1.293e-05,0.019129,0.001431,0.0014308,2.896793,2.846107,2.8461071,218.634383,218.768161,218.76816,221.68633,221.61571,221.61571,-0.07062,-0.07062
751.475,0.0,0.0,0.0,0.001642,0.0,0.0,0.131836,9e-06,9.37e-06,0.016653,0.001054,0.00105371,2.803602,2.73953,2.7395298,218.560756,218.69774,218.69774,221.51449,221.43833,221.43833,-0.07616,-0.07616
775.25,0.0,0.0,0.0,0.001559,0.0,0.0,0.129483,7e-06,6.82e-06,0.014546,0.000775,0.00077471,2.713056,2.635318,2.6353177,218.485938,218.625745,218.62575,221.34458,221.26184,221.26184,-0.08274,-0.08274
799.025,0.0,0.0,0.0,0.001482,0.0,0.0,0.127227,5e-06,4.99e-06,0.01275,0.000569,0.00056866,2.625163,2.53356,2.5335602,218.40999,218.552228,218.55223,221.17661,221.08636,221.08636,-0.09025,-0.09025
822.8,0.0,0.0,0.0,0.00141,0.0,0.0,0.125061,4e-06,3.67e-06,0.011218,0.000417,0.00041708,2.539919,2.43431,2.4343098,218.332978,218.477125,218.47712,221.01059,220.91186,220.91186,-0.09873,-0.09873
846.575,0.0,0.0,0.0,0.001343,0.0,0.0,0.122981,3e-06,2.71e-06,0.009908,0.000306,0.00030575,2.457313,2.337619,2.3376191,218.254969,218.400443,218.40044,220.84651,220.73837,220.73837,-0.10814,-0.10814
870.35,0.0,0.0,0.0,0.001281,0.0,0.0,0.120984,2e-06,2.01e-06,0.008785,0.000224,0.00022403,2.37733,2.243539,2.243539,218.176048,218.322258,218.32226,220.68443,220.56602,220.56602,-0.11841,-0.11841
894.125,0.0,0.0,0.0,0.001223,0.0,0.0,0.119069,1e-06,1.5e-06,0.007821,0.000164,0.00016406,2.299955,2.152108,2.1521085,218.09632,218.242663,218.24266,220.52439,220.39494,220.39494,-0.12945,-0.12945
917.9,0.0,0.0,0.0,0.001169,0.0,0.0,0.117234,1e-06,1.12e-06,0.006992,0.00012,0.00012007,2.225171,2.063355,2.0633554,218.015902,218.161763,218.16176,220.36647,220.22524,220.22524,-0.14123,-0.14123
941.675,0.0,0.0,0.0,0.001119,0.0,0.0,0.115477,1e-06,8.4e-07,0.006276,8.8e-05,8.782e-05,2.152948,1.977292,1.9772925,217.934901,218.079655,218.07966,220.21072,220.05704,220.05704,-0.15368,-0.15368
965.45,0.0,0.0,0.0,0.001072,0.0,0.0,0.113796,1e-06,6.4e-07,0.005657,6.4e-05,6.418e-05,2.083244,1.893918,1.8939176,217.853394,217.99641,217.99641,220.05716,219.89039,219.89039,-0.16677,-0.16677
989.225,0.0,0.0,0.0,0.001029,0.0,0.0,0.112187,0.0,4.8e-07,0.00512,4.7e-05,4.688e-05,2.016008,1.813218,1.8132177,217.77144,217.912079,217.91208,219.90578,219.72534,219.72534,-0.18044,-0.18044
1013.0,0.0,0.0,0.0,0.000989,0.0,0.0,0.110644,0.0,3.7e-07,0.004651,3.4e-05,3.422e-05,1.951181,1.73517,1.7351703,217.689084,217.826693,217.82669,219.75655,219.5619,219.5619,-0.19465,-0.19465
