hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_g7,LBLk_g7,PAR_g7,LBL_g8,LBLk_g8,PAR_g8,LBL_g9,LBLk_g9,PAR_g9,LBL_g10,LBLk_g10,PAR_g10,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
0.0131,0.0,0.0,0.0,0.001013,0.000476,0.00047618,0.024579,0.025,0.02499996,0.088271,0.088571,0.08857194,0.242977,0.243051,0.24305105,0.499125,0.499124,0.49912426,1.296068,1.296082,1.2960823,2.907136,2.907138,2.9071374,2.93023,2.93023,2.9302305,50.691764,50.691764,50.691762,58.68116,58.68144,58.681436,0.00028,0.000276
0.0184,0.0,0.0,0.0,0.000573,0.000164,0.00016414,0.021592,0.021295,0.02129535,0.087506,0.087911,0.08791188,0.242811,0.242915,0.24291569,0.499119,0.499118,0.49911789,1.296041,1.296061,1.2960612,2.907133,2.907135,2.9071348,2.93023,2.93023,2.9302302,50.691764,50.691764,50.691762,58.67677,58.67659,58.676594,-0.00018,-0.000176
0.0258,0.0,0.0,0.0,0.000279,3.6e-05,3.645e-05,0.018423,0.016992,0.01699215,0.086448,0.086981,0.08698166,0.242574,0.242722,0.24272226,0.499109,0.499108,0.49910812,1.296003,1.296031,1.296031,2.907128,2.907131,2.907131,2.930229,2.930229,2.9302298,50.691764,50.691764,50.691762,58.67196,58.671,58.670995,-0.00096,-0.000965
0.0362,0.0,0.0,0.0,0.000115,4e-06,4.35e-06,0.015235,0.012365,0.0123653,0.084996,0.085673,0.08567338,0.242238,0.242445,0.24244509,0.499094,0.499093,0.49909288,1.295948,1.295988,1.2959879,2.907121,2.907126,2.9071256,2.930229,2.930229,2.9302291,50.691763,50.691764,50.691762,58.66674,58.66469,58.664686,-0.00205,-0.002054
0.0508,0.0,0.0,0.0,3.9e-05,0.0,2.1e-07,0.01218,0.007899,0.00789901,0.083019,0.083834,0.08383445,0.241756,0.242045,0.24204516,0.49907,0.499068,0.49906846,1.29587,1.295926,1.2959261,2.907112,2.907118,2.9071177,2.930227,2.930228,2.9302281,50.691763,50.691764,50.691762,58.66104,58.65788,58.657882,-0.00316,-0.003158
0.0713,0.0,0.0,0.0,1e-05,0.0,0.0,0.00934,0.004178,0.00417773,0.080293,0.081199,0.08119905,0.241044,0.241449,0.2414497,0.499029,0.499027,0.49902738,1.295755,1.295834,1.2958344,2.907097,2.907106,2.9071059,2.930226,2.930226,2.9302267,50.691763,50.691764,50.691762,58.65456,58.65078,58.650783,-0.00378,-0.003777
0.1,0.0,0.0,0.0,2e-06,0.0,0.0,0.006765,0.001672,0.00167197,0.076458,0.077332,0.07733215,0.239946,0.240525,0.24052513,0.498956,0.498954,0.49895426,1.295575,1.295692,1.2956922,2.907074,2.907087,2.9070869,2.930223,2.930224,2.9302243,50.691763,50.691764,50.691762,58.64676,58.64325,58.643249,-0.00351,-0.003511
0.1403,0.0,0.0,0.0,0.0,0.0,0.0,0.004558,0.000445,0.0004449,0.071128,0.071699,0.07169893,0.238225,0.239065,0.23906502,0.498823,0.498821,0.49882162,1.295291,1.295467,1.2954668,2.907036,2.907056,2.907056,2.930218,2.93022,2.9302205,50.691762,50.691763,50.691762,58.63704,58.63454,58.634536,-0.0025,-0.002504
0.1968,0.0,0.0,0.0,0.0,0.0,0.0,0.002801,6.5e-05,6.528e-05,0.063971,0.063734,0.0637347,0.23552,0.236747,0.23674737,0.498578,0.498578,0.4985787,1.294834,1.295107,1.2951067,2.906972,2.907005,2.9070051,2.93021,2.930214,2.9302141,50.691761,50.691763,50.691761,58.62465,58.62321,58.623213,-0.00144,-0.001437
0.276,0.0,0.0,0.0,0.0,0.0,0.0,0.001507,4e-06,4.01e-06,0.054808,0.05302,0.05302066,0.231268,0.233058,0.23305838,0.498123,0.498131,0.49813109,1.294093,1.294526,1.294526,2.906866,2.906921,2.9069204,2.930197,2.930203,2.9302033,50.69176,50.691762,50.691761,58.60862,58.60763,58.607625,-0.00099,-0.000995
0.3871,0.0,0.0,0.0,0.0,0.0,0.0,0.000643,0.0,7e-08,0.043822,0.039724,0.0397241,0.224625,0.22719,0.22719059,0.497274,0.497301,0.49730175,1.292882,1.293582,1.2935817,2.906686,2.906779,2.9067787,2.930173,2.930185,2.9301849,50.691757,50.691761,50.69176,58.58786,58.58652,58.586521,-0.00134,-0.001339
0.5431,0.0,0.0,0.0,0.0,0.0,0.0,0.000175,0.0,0.0,0.031732,0.025169,0.0251695,0.214368,0.217861,0.21786135,0.495679,0.495746,0.49574652,1.29088,1.292017,1.2920174,2.906376,2.906537,2.9065362,2.930133,2.930153,2.9301529,50.691752,50.691759,50.691758,58.56109,58.55924,58.559241,-0.00185,-0.001849
0.7617,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.019992,0.012258,0.01225779,0.199063,0.203316,0.20331567,0.492695,0.492831,0.49283165,1.287595,1.289403,1.289403,2.905848,2.906117,2.9061165,2.930061,2.930096,2.9300959,50.691743,50.691756,50.691754,58.52702,58.52578,58.525775,-0.00124,-0.001245
1.0685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01046,0.00409,0.00408957,0.177984,0.18213,0.18212983,0.487288,0.487517,0.48751784,1.282538,1.285264,1.2852641,2.905009,2.905437,2.9054371,2.929947,2.930002,2.9300028,50.69173,50.69175,50.691748,58.48496,58.48619,58.48619,0.00123,0.00123
1.4988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004194,0.000804,0.00080391,0.151059,0.153603,0.15360289,0.477698,0.478079,0.47807958,1.275154,1.279002,1.2790018,2.903754,2.904396,2.9043953,2.929778,2.929861,2.9298609,50.69171,50.691742,50.69174,58.43335,58.43749,58.437484,0.00414,0.004134
2.1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001152,7.2e-05,7.167e-05,0.118885,0.117744,0.11774422,0.460738,0.461255,0.46125522,1.264306,1.269443,1.269443,2.901864,2.902779,2.9027789,2.929526,2.929643,2.9296436,50.691683,50.69173,50.691729,58.36815,58.37267,58.372665,0.00452,0.004515
2.949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000223,2e-06,1.92e-06,0.08452,0.077496,0.07749558,0.43129,0.431897,0.4318969,1.248005,1.254683,1.2546831,2.898947,2.900229,2.9002285,2.929142,2.929307,2.929307,50.691644,50.691714,50.691712,58.28377,58.28533,58.285325,0.00156,0.001555
4.1366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6e-05,0.0,1e-08,0.053197,0.039348,0.03934821,0.38253,0.381856,0.3818561,1.222502,1.231168,1.2311686,2.894231,2.896034,2.8960334,2.928532,2.928765,2.9287655,50.691586,50.69169,50.691688,58.17261,58.16886,58.16886,-0.00375,-0.00375
5.8025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-06,0.0,0.0,0.030212,0.012741,0.01274128,0.30942,0.303352,0.3033525,1.181224,1.193102,1.1931021,2.886258,2.888941,2.8889403,2.927512,2.927872,2.9278719,50.691497,50.691653,50.691651,58.02613,58.01766,58.017659,-0.00847,-0.008471
8.1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016924,0.00181,0.00180951,0.216279,0.196122,0.19612195,1.113606,1.130557,1.1305573,2.872281,2.876543,2.8765429,2.925743,2.926349,2.9263494,50.691352,50.691592,50.691591,57.83618,57.82297,57.822972,-0.01321,-0.013208
11.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009636,5.7e-05,5.705e-05,0.121028,0.086191,0.08619086,1.005507,1.029465,1.029465,2.847154,2.854637,2.8546363,2.922581,2.92372,2.9237204,50.691107,50.691492,50.691491,57.59701,57.58556,57.58556,-0.01145,-0.01145
16.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005202,0.0,1e-07,0.047677,0.018082,0.0180825,0.846022,0.871814,0.8718145,2.80141,2.815379,2.8153791,2.916808,2.919089,2.9190893,50.690684,50.691318,50.691317,57.3078,57.31568,57.315682,0.00788,0.007882
22.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002639,0.0,0.0,0.010946,0.000951,0.00095146,0.643939,0.64808,0.64807975,2.718363,2.745532,2.7455319,2.906129,2.910884,2.9108842,50.689934,50.691013,50.691011,56.97195,56.99646,56.996458,0.02451,0.024508
31.5105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001316,0.0,0.0,0.001475,4e-06,3.72e-06,0.436204,0.379583,0.37958257,2.571294,2.622708,2.622708,2.886259,2.896187,2.8961876,50.688588,50.690465,50.690464,56.58514,56.58895,56.588945,0.00381,0.003805
44.2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000688,0.0,0.0,0.000247,0.0,0.0,0.262767,0.143845,0.14384464,2.325288,2.413612,2.4136121,2.84939,2.869819,2.8698195,50.68615,50.68948,50.689479,56.12453,56.11676,56.116755,-0.00777,-0.007775
62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000399,0.0,0.0,7.6e-05,0.0,0.0,0.146878,0.024246,0.02424639,1.955515,2.074141,2.0741409,2.78237,2.822445,2.822445,50.681777,50.687707,50.687706,55.56702,55.60854,55.608538,0.04152,0.041518
85.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000262,0.0,0.0,3.6e-05,0.0,0.0,0.088514,0.001065,0.00106546,1.503105,1.592435,1.5924347,2.671119,2.742162,2.7421627,50.674413,50.684693,50.684692,54.93745,55.02036,55.020354,0.08291,0.082904
109.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000196,0.0,0.0,2.3e-05,0.0,0.0,0.064991,2e-05,2.037e-05,1.140645,1.140984,1.1409841,2.542128,2.644319,2.6443192,50.665309,50.680949,50.680948,54.41329,54.46627,54.466271,0.05298,0.052981
133.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000152,0.0,0.0,1.6e-05,0.0,0.0,0.051804,0.0,1.7e-07,0.863707,0.76217,0.76217008,2.399984,2.528969,2.5289695,50.654076,50.676298,50.676296,53.96974,53.96744,53.967436,-0.0023,-0.002304
157.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000117,0.0,0.0,1e-05,0.0,0.0,0.042906,0.0,0.0,0.656321,0.474403,0.47440266,2.248443,2.396877,2.3968776,50.640295,50.670551,50.67055,53.58809,53.54183,53.54183,-0.04626,-0.04626
180.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9e-05,0.0,0.0,7e-06,0.0,0.0,0.036405,0.0,0.0,0.505056,0.275708,0.27570774,2.092952,2.251221,2.2512214,50.623875,50.663673,50.663672,53.25839,53.1906,53.190601,-0.06779,-0.067789
204.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9e-05,0.0,0.0,5e-06,0.0,0.0,0.03135,0.0,0.0,0.396883,0.149728,0.14972779,1.93815,2.095054,2.0950538,50.604755,50.655593,50.655591,52.97121,52.90037,52.900373,-0.07084,-0.070837
228.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3e-05,0.0,0.0,3e-06,0.0,0.0,0.027259,0.0,0.0,0.320451,0.075771,0.07577079,1.787708,1.930707,1.9307076,50.5829,50.646174,50.646173,52.71838,52.65265,52.652651,-0.06573,-0.065729
252.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,2e-06,0.0,0.0,0.023869,0.0,0.0,0.266666,0.035837,0.03583712,1.644412,1.762183,1.762183,50.558321,50.635388,50.635387,52.49331,52.43341,52.433407,-0.0599,-0.059903
275.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-05,0.0,0.0,1e-06,0.0,0.0,0.021013,0.0,0.0,0.228577,0.015836,0.01583635,1.510038,1.592574,1.5925739,50.531044,50.623185,50.623184,52.2907,52.2316,52.231594,-0.0591,-0.059106
299.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3e-05,0.0,0.0,1e-06,0.0,0.0,0.018581,0.0,0.0,0.201136,0.00654,0.00653968,1.385575,1.424924,1.4249245,50.501121,50.609511,50.60951,52.10644,52.04098,52.040974,-0.06546,-0.065466
323.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.0,0.0,0.0,0.0,0.0,0.016492,0.0,0.0,0.180818,0.002535,0.00253457,1.271395,1.2627,1.2627,50.468636,50.594368,50.594367,51.93736,51.8596,51.859601,-0.07776,-0.077759
347.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3e-05,0.0,0.0,0.0,0.0,0.0,0.014687,0.0,0.0,0.165235,0.000919,0.00091867,1.167415,1.107512,1.1075124,50.433698,50.577687,50.577686,51.78105,51.68612,51.686117,-0.09493,-0.094933
371.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.013119,0.0,0.0,0.152824,0.000312,0.00031191,1.073242,0.961517,0.96151725,50.396442,50.559421,50.559419,51.63564,51.52125,51.521248,-0.11439,-0.114392
394.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7e-06,0.0,0.0,0.0,0.0,0.0,0.011751,0.0,0.0,0.142583,0.0001,9.95e-05,0.988316,0.826494,0.82649408,50.357033,50.539547,50.539545,51.49969,51.36614,51.366139,-0.13355,-0.133551
418.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-06,0.0,0.0,0.0,0.0,0.0,0.010555,0.0,0.0,0.133877,3e-05,2.982e-05,0.911982,0.703284,0.70328388,50.315663,50.518034,50.518033,51.37208,51.22135,51.221346,-0.15073,-0.150734
442.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-06,0.0,0.0,0.0,0.0,0.0,0.009507,0.0,0.0,0.126303,8e-06,8.38e-06,0.843531,0.592141,0.59214121,50.272527,50.494824,50.494823,51.25187,51.08697,51.086972,-0.1649,-0.164898
466.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-06,0.0,0.0,0.0,0.0,0.0,0.008585,0.0,0.0,0.1196,2e-06,2.21e-06,0.782262,0.493421,0.49342107,50.227834,50.469889,50.469887,51.13828,50.96331,50.96331,-0.17497,-0.17497
489.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,0.007774,0.0,0.0,0.113592,1e-06,5.5e-07,0.727508,0.407003,0.40700318,50.181799,50.443208,50.443206,51.03067,50.85021,50.85021,-0.18046,-0.18046
513.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,0.007058,0.0,0.0,0.108157,0.0,1.3e-07,0.678639,0.332384,0.33238421,50.134643,50.414766,50.414764,50.9285,50.74715,50.747149,-0.18135,-0.181351
537.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.006426,0.0,0.0,0.103205,0.0,3e-08,0.635066,0.268544,0.26854406,50.086588,50.384517,50.384516,50.83129,50.65306,50.65306,-0.17823,-0.17823
561.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.005866,0.0,0.0,0.098667,0.0,1e-08,0.596242,0.214686,0.21468595,50.037848,50.352436,50.352435,50.73862,50.56712,50.567121,-0.1715,-0.171499
585.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.005369,0.0,0.0,0.094489,0.0,0.0,0.561662,0.169856,0.16985648,49.988632,50.318505,50.318503,50.65015,50.48836,50.48836,-0.16179,-0.16179
608.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.004927,0.0,0.0,0.090628,0.0,0.0,0.530859,0.133023,0.13302255,49.939138,50.282709,50.282708,50.56555,50.41573,50.41573,-0.14982,-0.14982
632.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004534,0.0,0.0,0.087047,0.0,0.0,0.503412,0.103135,0.10313535,49.889559,50.245041,50.24504,50.48455,50.34818,50.348175,-0.13637,-0.136375
656.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004183,0.0,0.0,0.083717,0.0,0.0,0.478936,0.079134,0.07913442,49.840074,50.205472,50.205471,50.40691,50.28461,50.284605,-0.1223,-0.122305
680.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00387,0.0,0.0,0.080613,0.0,0.0,0.457082,0.060078,0.06007833,49.79085,50.16399,50.163989,50.33242,50.22407,50.224067,-0.10835,-0.108353
703.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003589,0.0,0.0,0.077717,0.0,0.0,0.437547,0.045144,0.04514401,49.742065,50.120634,50.120633,50.26092,50.16578,50.165777,-0.09514,-0.095143
727.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003338,0.0,0.0,0.075012,0.0,0.0,0.420066,0.033588,0.03358846,49.693906,50.07548,50.075479,50.19232,50.10907,50.109067,-0.08325,-0.083253
751.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003114,0.0,0.0,0.072487,0.0,0.0,0.404398,0.024756,0.02475595,49.646541,50.028622,50.02862,50.12654,50.05338,50.053376,-0.07316,-0.073164
775.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002912,0.0,0.0,0.070126,0.0,0.0,0.390315,0.018081,0.01808068,49.600072,49.980122,49.98012,50.06343,49.9982,49.998201,-0.06523,-0.065229
799.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002731,0.0,0.0,0.067915,0.0,0.0,0.377604,0.013088,0.01308791,49.554527,49.929994,49.929993,50.00278,49.94308,49.943081,-0.0597,-0.059699
822.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002567,0.0,0.0,0.065836,0.0,0.0,0.366072,0.009384,0.00938406,49.509882,49.878162,49.878161,49.94436,49.88755,49.887545,-0.05681,-0.056815
846.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002418,0.0,0.0,0.063875,0.0,0.0,0.355554,0.006663,0.0066629,49.466099,49.824564,49.824563,49.88795,49.83123,49.831225,-0.05672,-0.056725
870.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002282,0.0,0.0,0.062022,0.0,0.0,0.345912,0.004685,0.00468499,49.423145,49.769172,49.76917,49.83336,49.77386,49.773855,-0.0595,-0.059505
894.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002158,0.0,0.0,0.060267,0.0,0.0,0.337034,0.003263,0.00326262,49.381003,49.711976,49.711974,49.78046,49.71524,49.715237,-0.06522,-0.065223
917.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002045,0.0,0.0,0.058602,0.0,0.0,0.328825,0.002251,0.00225056,49.339659,49.652981,49.652979,49.72913,49.65523,49.65523,-0.0739,-0.0739
941.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00194,0.0,0.0,0.057022,0.0,0.0,0.321207,0.001538,0.00153794,49.299101,49.592196,49.592195,49.67927,49.59373,49.593733,-0.08554,-0.085537
965.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001844,0.0,0.0,0.055519,0.0,0.0,0.31411,0.001041,0.0010413,49.259317,49.529637,49.529635,49.63079,49.53068,49.530676,-0.10011,-0.100114
989.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001755,0.0,0.0,0.05409,0.0,0.0,0.307477,0.000699,0.00069864,49.220292,49.465305,49.465303,49.58361,49.466,49.466002,-0.11761,-0.117608
1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001673,0.0,0.0,0.052729,0.0,0.0,0.301257,0.000465,0.00046454,49.182003,49.399237,49.399235,49.53766,49.3997,49.3997,-0.13796,-0.13796
