,hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_g7,LBLk_g7,PAR_g7,LBL_g8,LBLk_g8,PAR_g8,LBL_g9,LBLk_g9,PAR_g9,LBL_g10,LBLk_g10,PAR_g10,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
0,0.0003,19.96446743,20.96657988,20.961019,9.24340147,9.06123755,9.0610025,11.38657429,9.16329893,9.1625777,1.21148365,1.0077218,1.0076113,0.24461058,0.20088122,0.20085976,0.0072592,0.00851428,0.0085134,0.0398084,0.03145159,0.03144831,0.00465498,0.00382215,0.00382176,0.00057815,0.0004706,0.00047055,7.204e-05,3.034e-05,3.034e-05,42.10291019,40.44400833,40.437355,-1.65890186,-1.66555519
1,0.0008,1.34331514,0.09896089,0.09893607,7.02950876,7.75891651,7.7587155,10.73870434,8.9679988,8.9672929,1.22810036,1.02365231,1.0235401,0.24944167,0.20451707,0.20449522,0.00757135,0.00875974,0.00875884,0.04057568,0.03203077,0.03202743,0.00478026,0.0039157,0.0039153,0.00059236,0.00048171,0.00048166,7.382e-05,3.106e-05,3.106e-05,20.64266373,18.09926456,18.098194,-2.54339917,-2.54446973
2,0.0011,0.54713176,0.00618799,0.00618651,6.13940574,7.09690269,7.0967191,10.38531686,8.88951915,8.8888195,1.26864715,1.0576263,1.0575104,0.2595947,0.21194756,0.21192492,0.00816543,0.00925992,0.00925897,0.04220107,0.03321098,0.03320752,0.00504448,0.00410632,0.00410589,0.00062275,0.00050436,0.0005043,7.764e-05,3.253e-05,3.252e-05,18.65620758,17.30929778,17.30827,-1.3469098,-1.34793758
3,0.0015,0.17489212,0.00013751,0.00013749,5.12866004,6.15822714,6.1580681,9.90210355,8.74661406,8.7459257,1.31045166,1.09199113,1.0918714,0.27054488,0.21955413,0.21953068,0.00883369,0.00977239,0.00977138,0.04398459,0.0344202,0.03441662,0.00533402,0.00430162,0.00430118,0.00065671,0.00052756,0.0005275,8.189e-05,3.403e-05,3.402e-05,16.84554314,16.26557977,16.264584,-0.57996337,-0.58095914
4,0.0021,0.0395942,7.4e-07,7.4e-07,4.06709402,4.95253418,4.9524064,9.26182699,8.51459853,8.5139283,1.35239892,1.12608164,1.1259581,0.28220739,0.22724,0.22721571,0.00958053,0.01029089,0.01028983,0.04591938,0.03564362,0.03563991,0.00564801,0.00449923,0.00449876,0.00069422,0.00055103,0.00055097,8.657e-05,3.555e-05,3.554e-05,15.06505023,14.8714754,14.870524,-0.19357483,-0.19452623
5,0.0029,0.00550599,0.0,0.0,3.02723847,3.57252474,3.5724327,8.44559957,8.16435101,8.1637081,1.39360349,1.15956072,1.1594334,0.29462118,0.23499993,0.23497478,0.01042001,0.0108154,0.01081429,0.04801955,0.03688122,0.03687737,0.00598907,0.00469914,0.00469865,0.00073573,0.00057478,0.00057472,9.176e-05,3.708e-05,3.708e-05,13.23182483,13.18444402,13.183551,-0.04738081,-0.04827383
6,0.0041,0.00038475,0.0,0.0,2.07009265,2.20808142,2.2080252,7.45073636,7.66986744,7.6692638,1.43254463,1.19790606,1.1977747,0.30778176,0.244958,0.24493182,0.01136862,0.01165392,0.01165272,0.05029404,0.03864722,0.03864319,0.00635939,0.00499359,0.00499307,0.0007816,0.00061335,0.00061328,9.749e-05,3.982e-05,3.982e-05,11.33044129,11.37676082,11.375938,0.04631953,0.04549671
7,0.0057,1.025e-05,0.0,0.0,1.25656689,1.09384743,1.0938199,6.30414402,6.99341411,6.9928636,1.46705774,1.23798684,1.2378509,0.32166997,0.25628516,0.25625773,0.01244764,0.01268864,0.01268733,0.05275207,0.04074499,0.04074075,0.00676135,0.00534733,0.00534677,0.00083228,0.00066117,0.0006611,0.00010383,4.332e-05,4.331e-05,9.42234606,9.64101899,9.6402713,0.21867293,0.21792524
8,0.008,7e-08,0.0,0.0,0.64757048,0.39561021,0.39560054,5.07216341,6.1075386,6.1070583,1.49478237,1.27502302,1.2748832,0.33639324,0.26768382,0.26765522,0.01369081,0.01373514,0.01373373,0.05542755,0.04286653,0.04286207,0.00720077,0.00570512,0.00570453,0.00088863,0.00070954,0.00070947,0.00011087,4.685e-05,4.685e-05,7.62822821,8.10891884,8.1082539,0.48069063,0.48002569
9,0.0112,0.0,0.0,0.0,0.26964096,0.09187642,0.09187426,3.85027787,5.0193611,5.0189662,1.511901,1.30844047,1.3082968,0.3519606,0.27954095,0.27951103,0.01513935,0.01494792,0.01494638,0.05834441,0.04504031,0.04503561,0.00768266,0.00607226,0.00607163,0.00095145,0.00075906,0.00075898,0.00011872,5.042e-05,5.042e-05,6.06601701,6.7660889,6.7655113,0.70007189,0.69949429
10,0.0158,0.0,0.0,0.0,0.08661444,0.01148263,0.01148239,2.74299983,3.78604316,3.7857458,1.51332139,1.33790769,1.3377611,0.36834771,0.29269314,0.2926619,0.01684847,0.0165945,0.01659279,0.06153014,0.0473897,0.04738477,0.00821296,0.00647213,0.00647146,0.00102167,0.00081322,0.00081314,0.0001275,5.426e-05,5.426e-05,4.79902411,5.49945043,5.4989676,0.70042632,0.69994349
11,0.0221,0.0,0.0,0.0,0.02082503,0.00060547,0.00060546,1.82971594,2.5291564,2.5289577,1.49268543,1.35910918,1.35896,0.38547794,0.30689546,0.30686262,0.01889306,0.01857275,0.01857084,0.0650173,0.04993752,0.04993231,0.00879898,0.0069089,0.00690818,0.00110044,0.00087294,0.00087285,0.00013735,5.849e-05,5.849e-05,3.82265146,4.2721171,4.2717284,0.44946564,0.44907694
12,0.031,0.0,0.0,0.0,0.00374768,9.56e-06,9.56e-06,1.14038363,1.42351426,1.4234026,1.442593,1.36683568,1.3666859,0.40310584,0.32214844,0.32211403,0.02136884,0.02092829,0.02092614,0.06882842,0.05270384,0.05269836,0.00944707,0.00738678,0.00738601,0.00118881,0.00093894,0.00093885,0.0001484,6.317e-05,6.316e-05,3.09081169,3.19452896,3.1942246,0.10371727,0.10341291
13,0.0435,0.0,0.0,0.0,0.00049176,3e-08,3e-08,0.65856262,0.62930115,0.62925182,1.3506518,1.34992208,1.349774,0.41873746,0.33730706,0.337271,0.02423894,0.02370982,0.02370738,0.07256196,0.05545254,0.05544677,0.01009299,0.00786615,0.00786534,0.0012779,0.00100564,0.00100553,0.00015946,6.78e-05,6.779e-05,2.53677488,2.40463227,2.4043896,-0.13214261,-0.13238528
14,0.0611,0.0,0.0,0.0,3.871e-05,0.0,0.0,0.35002809,0.19865404,0.19863853,1.21204721,1.29679132,1.2966491,0.42995725,0.35111913,0.35108162,0.02750513,0.026898,0.02689524,0.07581577,0.05797406,0.05796802,0.01067112,0.0083122,0.00831134,0.00135807,0.0010682,0.00106809,0.0001692,7.201e-05,7.2e-05,2.10759055,1.94088898,1.940684,-0.16670157,-0.16690655
15,0.0856,0.0,0.0,0.0,1.27e-06,0.0,0.0,0.17536856,0.03943538,0.03943232,1.0408387,1.20507507,1.2049428,0.4381993,0.36526188,0.36522278,0.03155128,0.03094231,0.03093912,0.07899374,0.0605848,0.06057848,0.01125268,0.00878018,0.00877927,0.00143891,0.00113406,0.00113394,0.00017877,7.625e-05,7.624e-05,1.7778232,1.71128992,1.7111049,-0.06653328,-0.0667183
16,0.1201,0.0,0.0,0.0,1e-08,0.0,0.0,0.0902181,0.0041306,0.00413029,0.85545642,1.07032838,1.070211,0.44452306,0.38068265,0.38064194,0.03686409,0.03618743,0.0361837,0.08251533,0.0635375,0.06353088,0.01191571,0.00931267,0.00931171,0.00153134,0.00120865,0.00120853,0.00018948,8.078e-05,8.077e-05,1.52321354,1.56546866,1.5652988,0.04225512,0.04208526
17,0.1685,0.0,0.0,0.0,0.0,0.0,0.0,0.05270883,0.00017886,0.00017884,0.67352572,0.88900146,0.88890395,0.44821693,0.39739453,0.39735199,0.04393705,0.04318422,0.04317977,0.08650126,0.06693862,0.06693164,0.01269048,0.00992737,0.00992633,0.00163955,0.00129361,0.00129348,0.00020173,8.546e-05,8.545e-05,1.31942154,1.40800412,1.4078515,0.08858258,0.08842996
