ig,ip,t1,t2,t3,t4,t5
1,1,2.7570121e-19,2.6246272999999997e-19,2.4946247e-19,2.3688267000000005e-19,2.2484207e-19
1,2,2.7507263e-19,2.6184045000000003e-19,2.4885661e-19,2.3630017e-19,2.2428714000000003e-19
1,3,2.7443831e-19,2.6121307e-19,2.4824623e-19,2.3571363e-19,2.2372858999999996e-19
1,4,2.7380347999999995e-19,2.6058579e-19,2.4763639e-19,2.3512792e-19,2.2317103e-19
1,5,2.7316803000000004e-19,2.599585e-19,2.4702697e-19,2.3454293e-19,2.2261439e-19
1,6,2.7252651000000004e-19,2.5932581e-19,2.4641277e-19,2.3395367e-19,2.2205388e-19
1,7,2.7191056e-19,2.5871896e-19,2.4582407999999997e-19,2.3338920000000003e-19,2.2151717e-19
1,8,2.7114484e-19,2.5796523e-19,2.4509342000000003e-19,2.3268894e-19,2.2085160000000003e-19
1,9,2.7021862000000003e-19,2.5705453000000003e-19,2.4421133e-19,2.3184408e-19,2.2004894e-19
1,10,2.6890933e-19,2.5576888e-19,2.4296735e-19,2.3065350000000003e-19,2.1891843e-19
1,11,2.6747171999999995e-19,2.5435975000000002e-19,2.4160571000000003e-19,2.2935157000000003e-19,2.1768305e-19
1,12,2.6596405e-19,2.5288475e-19,2.4018242e-19,2.279921e-19,2.1639403000000002e-19
1,13,2.6442313e-19,2.5138011e-19,2.3873263e-19,2.2660876e-19,2.1508332999999997e-19
1,14,2.6284852000000004e-19,2.4984555e-19,2.3725611e-19,2.2520138e-19,2.1373473e-19
1,15,2.6125532000000002e-19,2.4829586999999996e-19,2.357672e-19,2.2378364999999998e-19,2.1237202e-19
1,16,2.5963729e-19,2.4672507999999995e-19,2.3426013000000003e-19,2.2235011e-19,2.1099532e-19
1,17,2.5800352e-19,2.4514208e-19,2.3274352e-19,2.2090895999999997e-19,2.0961257000000002e-19
1,18,2.5656541000000004e-19,2.4375165e-19,2.3141348e-19,2.1964654e-19,2.0840260000000002e-19
1,19,2.5552595e-19,2.4274946e-19,2.3045677999999997e-19,2.1873981000000003e-19,2.0753491000000001e-19
1,20,2.557235e-19,2.429458e-19,2.3064826e-19,2.189241e-19,2.0771457999999997e-19
1,21,2.5648705e-19,2.4369188e-19,2.3136731000000003e-19,2.1961034e-19,2.0837678000000002e-19
1,22,2.5782644e-19,2.4499935e-19,2.326266e-19,2.2081158e-19,2.0953489999999998e-19
1,23,2.5938023999999997e-19,2.4652032e-19,2.3409442000000004e-19,2.2221371e-19,2.1088839000000001e-19
1,24,2.6100613e-19,2.4811857e-19,2.3564145e-19,2.2369469e-19,2.1232085999999999e-19
1,25,2.6268759000000004e-19,2.4978019e-19,2.3725583e-19,2.2524426e-19,2.1382133e-19
1,26,2.6429345000000004e-19,2.5137947e-19,2.3881809e-19,2.2674955999999997e-19,2.1525776e-19
1,27,2.6568150999999997e-19,2.5277933e-19,2.401973e-19,2.2808648e-19,2.1653895999999999e-19
1,28,2.6681770000000003e-19,2.5394856e-19,2.4136478999999998e-19,2.2922860000000003e-19,2.1764057e-19
1,29,2.6748465e-19,2.5467554e-19,2.4211692e-19,2.2998176e-19,2.1837874e-19
1,30,2.6782269e-19,2.5510234e-19,2.4259395e-19,2.304821e-19,2.1888401999999997e-19
1,31,2.6777205e-19,2.5517564000000003e-19,2.4274777999999996e-19,2.3068591e-19,2.1911655e-19
1,32,2.6726705e-19,2.5483804e-19,2.4252752e-19,2.3054758999999996e-19,2.1903510000000003e-19
1,33,2.6621253999999997e-19,2.5400487e-19,2.4185699e-19,2.2999808e-19,2.1857677e-19
1,34,2.6446718e-19,2.5254744e-19,2.4061824e-19,2.2892889000000003e-19,2.1764148e-19
1,35,2.6175814e-19,2.5020478e-19,2.3856326999999997e-19,2.2710558e-19,2.1600858999999998e-19
1,36,2.5797558999999996e-19,2.4688175e-19,2.3560841e-19,2.244537e-19,2.1361117000000002e-19
1,37,2.5304838e-19,2.425273e-19,2.3171676e-19,2.2094618e-19,2.1042903e-19
1,38,2.4691211999999997e-19,2.3710616e-19,2.2687271e-19,2.1658031e-19,2.0646773999999996e-19
1,39,2.3931682000000004e-19,2.3039588e-19,2.2087673e-19,2.1117537e-19,2.0156232e-19
1,40,2.2981117e-19,2.2194354000000003e-19,2.1328628e-19,2.0430511999999998e-19,1.9530575e-19
1,41,2.1801999e-19,2.1132445e-19,2.0365741000000002e-19,1.9552373e-19,1.8726029999999997e-19
