ig,ip,t1,t2,t3,t4,t5
1,1,2.8766276000000003e-19,2.7353134000000003e-19,2.5968281e-19,2.4630293999999997e-19,2.3351272e-19
1,2,2.8699071e-19,2.7286765000000003e-19,2.5903778e-19,2.4568365e-19,2.3292345e-19
1,3,2.8631256e-19,2.7219854e-19,2.5838796e-19,2.4506007999999994e-19,2.3233033e-19
1,4,2.8563387e-19,2.7152953000000005e-19,2.5773869e-19,2.4443736e-19,2.3173826e-19
1,5,2.8495452e-19,2.7086049e-19,2.5708984e-19,2.4381539e-19,2.3114712e-19
1,6,2.8426864000000003e-19,2.7018565e-19,2.5643586e-19,2.4318883e-19,2.3055185e-19
1,7,2.8361001000000004e-19,2.6953827e-19,2.5580895e-19,2.4258854999999996e-19,2.2998178e-19
1,8,2.8279134000000003e-19,2.6873428000000005e-19,2.5503091000000003e-19,2.4184391000000003e-19,2.2927487e-19
1,9,2.818012e-19,2.6776294e-19,2.5409169e-19,2.4094556e-19,2.2842241e-19
1,10,2.8040208e-19,2.6639209999999997e-19,2.5276746e-19,2.3967985999999994e-19,2.2722198e-19
1,11,2.7886602e-19,2.6488969e-19,2.5131802e-19,2.3829582e-19,2.2591022e-19
1,12,2.7725520000000003e-19,2.6331704999999997e-19,2.4980294e-19,2.3685057e-19,2.2454146e-19
1,13,2.7560881e-19,2.6171272e-19,2.4825951999999996e-19,2.3537983e-19,2.231496e-19
1,14,2.7392627000000005e-19,2.6007626999999997e-19,2.4668745000000003e-19,2.3388332999999997e-19,2.2171752e-19
1,15,2.7222355e-19,2.5842338e-19,2.4510183e-19,2.3237552e-19,2.2027027e-19
1,16,2.704938e-19,2.5674746e-19,2.4349643e-19,2.3085048e-19,2.188078e-19
1,17,2.6874652e-19,2.5505783000000003e-19,2.4188022e-19,2.2931679e-19,2.1733841000000003e-19
1,18,2.6720651e-19,2.5357196e-19,2.4046126e-19,2.279719e-19,2.1605139e-19
1,19,2.6608935e-19,2.5249742e-19,2.3943746e-19,2.2700318e-19,2.1512603e-19
1,20,2.6628668e-19,2.5269480999999997e-19,2.3963087e-19,2.2718997e-19,2.1530873999999998e-19
1,21,2.6708309e-19,2.5347355e-19,2.4038178e-19,2.2790681e-19,2.1600057000000002e-19
1,22,2.6848800000000004e-19,2.5484507e-19,2.4170278e-19,2.2916680999999996e-19,2.1721507999999995e-19
1,23,2.7011539000000004e-19,2.5643843999999997e-19,2.432407e-19,2.3063595999999997e-19,2.1863310000000003e-19
1,24,2.7181218e-19,2.5810743e-19,2.4485696e-19,2.3218367000000003e-19,2.2013035000000003e-19
