ig,ip,t1,t2,t3,t4,t5
1,51,5.1395382e-20,5.1161254000000004e-20,5.0562468e-20,4.9705304000000004e-20,4.866557e-20
1,52,4.2294482000000006e-20,4.2032977e-20,4.1518281e-20,4.0814682e-20,3.9996279e-20
2,1,4.8219459e-21,5.3952633e-21,5.8738725000000006e-21,6.280285299999999e-21,6.6320245e-21
2,2,4.8522053e-21,5.4204849999999995e-21,5.8951488e-21,6.298584099999999e-21,6.6480251e-21
2,3,4.8826431e-21,5.4458747999999996e-21,5.9165984e-21,6.3170571e-21,6.6641944e-21
2,4,4.9130567e-21,5.4712703000000004e-21,5.9380877e-21,6.3355917e-21,6.6804354e-21
2,5,4.9435070999999995e-21,5.4967286e-21,5.9596692e-21,6.3542355e-21,6.6967913e-21
2,6,4.9743104999999994e-21,5.522520900000001e-21,5.9815767999999996e-21,6.373193100000001e-21,6.7134433e-21
2,7,5.004127e-21,5.5475414e-21,6.002882e-21,6.3916679999999995e-21,6.7296963999999996e-21
2,8,5.0408879e-21,5.5784043e-21,6.0291883e-21,6.414500200000001e-21,6.749795299999999e-21
2,9,5.084986799999999e-21,5.615459700000001e-21,6.060816899999999e-21,6.4419852000000004e-21,6.774010700000001e-21
2,10,5.1459184999999995e-21,5.6666563999999996e-21,6.1045474e-21,6.4800136e-21,6.807529400000001e-21
2,11,5.212282199999999e-21,5.7225409e-21,6.152413099999999e-21,6.5217315e-21,6.8443577e-21
2,12,5.281631500000001e-21,5.7811134e-21,6.2027453e-21,6.5657135e-21,6.8832551e-21
2,13,5.3526458e-21,5.8413103e-21,6.254663e-21,6.6112101e-21,6.923571599999999e-21
2,14,5.425683e-21,5.9034731000000006e-21,6.308482799999999e-21,6.6585116e-21,6.9654378e-21
2,15,5.5005903e-21,5.9675205999999995e-21,6.3641626e-21,6.707598299999999e-21,7.008933e-21
2,16,5.578193500000001e-21,6.0341993e-21,6.4223743999999995e-21,6.7590768e-21,7.0546494e-21
2,17,5.6588685999999994e-21,6.1038874999999995e-21,6.4834813e-21,6.813289e-21,7.1029072e-21
2,18,5.7358445e-21,6.1709266e-21,6.542642700000001e-21,6.866020800000001e-21,7.1500237e-21
2,19,5.8034739000000005e-21,6.230591e-21,6.595808e-21,6.913743099999999e-21,7.192922900000001e-21
2,20,5.834165e-21,6.2596273000000005e-21,6.622957700000001e-21,6.9389471e-21,7.216256e-21
2,21,5.854416000000001e-21,6.280713300000001e-21,6.6438432e-21,6.9590606e-21,7.2354418e-21
2,22,5.8662797e-21,6.295977600000001e-21,6.6605729e-21,6.9761068e-21,7.2523897e-21
2,23,5.8856946e-21,6.3193367e-21,6.6854613e-21,7.0010776e-21,7.276915600000001e-21
2,24,5.9217299000000005e-21,6.3589703999999994e-21,6.7259223e-21,7.040705800000001e-21,7.3151246e-21
2,25,5.9799201e-21,6.420248400000001e-21,6.7870718e-21,7.099794700000001e-21,7.371469e-21
2,26,6.0712124e-21,6.513229000000001e-21,6.878144000000001e-21,7.186808200000001e-21,7.453425299999999e-21
2,27,6.2083338e-21,6.6496331e-21,7.009905399999999e-21,7.3116197e-21,7.5702939e-21
2,28,6.4012715999999995e-21,6.8392615e-21,7.1917385e-21,7.4830691e-21,7.7303218e-21
2,29,6.6681737e-21,7.0988304e-21,7.4389616e-21,7.715182700000002e-21,7.9463536e-21
2,30,7.0147565e-21,7.4357261e-21,7.759724100000001e-21,8.016282399999999e-21,8.226548e-21
2,31,7.4552451e-21,7.8649272e-21,8.168990300000001e-21,8.4008488e-21,8.5846535e-21
2,32,8.004627e-21,8.402914500000001e-21,8.6836454e-21,8.8854702e-21,9.036571200000001e-21
2,33,8.678867099999999e-21,9.067954100000001e-21,9.3228221e-21,9.4891898e-21,9.6007019e-21
2,34,9.494546e-21,9.8797739e-21,1.0107622e-20,1.0233263000000002e-20,1.0297732999999999e-20
2,35,1.0471491e-20,1.0860546e-20,1.1061016e-20,1.1140433000000002e-20,1.1149598e-20
2,36,1.1619373e-20,1.202617e-20,1.2202416e-20,1.2231568999999999e-20,1.2177330999999999e-20
2,37,1.2937665e-20,1.3387012e-20,1.3549098999999999e-20,1.3527472e-20,1.3403014999999998e-20
2,38,1.4407052e-20,1.4942561000000003e-20,1.5113678e-20,1.5048252e-20,1.4850239e-20
2,39,1.5989336e-20,1.6676419999999998e-20,1.6897134999999998e-20,1.6805955000000002e-20,1.653692e-20
2,40,1.7637394e-20,1.8552104e-20,1.8876266e-20,1.8788158e-20,1.8457692999999998e-20
2,41,1.9304451e-20,2.0511552999999998e-20,2.0994017999999997e-20,2.0943924999999998e-20,2.0568336e-20
2,42,2.1089214e-20,2.2552276000000003e-20,2.3175383999999998e-20,2.3157160999999998e-20,2.2735166e-20
2,43,2.2871395000000002e-20,2.4539740000000003e-20,2.5280342999999997e-20,2.5291162999999997e-20,2.4830509999999997e-20
2,44,2.4334446e-20,2.6197158e-20,2.7079140999999998e-20,2.7161033999999996e-20,2.6706933999999998e-20
2,45,2.5293925e-20,2.7296316000000003e-20,2.831791e-20,2.8508517999999995e-20,2.8117407e-20
2,46,2.5700629000000004e-20,2.7708542999999994e-20,2.8795847999999995e-20,2.9083648999999996e-20,2.8788932e-20
2,47,2.575743e-20,2.7527697e-20,2.8490898999999994e-20,2.8761527e-20,2.8520082e-20
2,48,2.5097605e-20,2.6561351e-20,2.735921e-20,2.7595361e-20,2.740613e-20
2,49,2.3783879e-20,2.4938617999999998e-20,2.5570466e-20,2.5768248e-20,2.5624227999999998e-20
2,50,2.1923618e-20,2.2834352000000002e-20,2.3344037e-20,2.3522262000000004e-20,2.3430339000000002e-20
2,51,1.9741246e-20,2.0479195e-20,2.090933e-20,2.1081241e-20,2.104653e-20
2,52,1.7551913e-20,1.8135548999999998e-20,1.8484637999999997e-20,1.8633801e-20,1.8629703e-20
3,1,6.8860075e-22,7.9264738e-22,8.811406699999999e-22,9.5545365e-22,1.0183492e-21
3,2,6.9395866e-22,7.9728551e-22,8.850531099999999e-22,9.587572199999999e-22,1.0211771999999999e-21
3,3,6.993600999999999e-22,8.019543300000001e-22,8.8899275e-22,9.620880300000002e-22,1.0240328999999999e-21
3,4,7.0476749e-22,8.066226e-22,8.9293434e-22,9.6542562e-22,1.0268993999999999e-21
3,5,7.1018976e-22,8.1129945e-22,8.9688682e-22,9.6877845e-22,1.0297847999999999e-21
3,6,7.1568156e-22,8.1603334e-22,9.008923599999999e-22,9.7218328e-22,1.0327213e-21
3,7,7.2099894000000005e-22,8.2061764e-22,9.0477934e-22,9.754968e-22,1.0355873999999998e-21
3,8,7.275712e-22,8.2627494e-22,9.0957584e-22,9.7958847e-22,1.0391297e-21
3,9,7.3547639e-22,8.330687799999999e-22,9.153374e-22,9.845089199999998e-22,1.043395e-21
3,10,7.464519e-22,8.424708800000001e-22,9.2330156e-22,9.913097e-22,1.0492919e-21
3,11,7.5844016e-22,8.527260699999999e-22,9.3200065e-22,9.9875755e-22,1.0557674999999999e-21
3,12,7.709927199999999e-22,8.6345815e-22,9.411254899999999e-22,1.0065967000000002e-21,1.0626062999999998e-21
3,13,7.8385918999999995e-22,8.7446378e-22,9.505129800000001e-22,1.0146948000000001e-21,1.0696986999999998e-21
3,14,7.970943200000001e-22,8.857999599999999e-22,9.602197300000001e-22,1.0231064e-21,1.0770757000000001e-21
3,15,8.106570600000001e-22,8.974451800000001e-22,9.7023791e-22,1.0318324999999998e-21,1.0847565999999999e-21
3,16,8.246861100000001e-22,9.095313999999999e-22,9.806904900000001e-22,1.0409865999999999e-21,1.0928531e-21
3,17,8.392358e-22,9.2212245e-22,9.9164553e-22,1.0506378e-21,1.1014329e-21
3,18,8.5302121e-22,9.3416498e-22,1.0022318999999998e-21,1.0600519999999999e-21,1.1098697999999999e-21
3,19,8.6495046e-22,9.4477472e-22,1.0117223999999998e-21,1.0686184000000002e-21,1.1176448e-21
3,20,8.697742e-22,9.4960324e-22,1.0164786e-21,1.0732379e-21,1.1220892e-21
3,21,8.7236073e-22,9.5277718e-22,1.0200288e-21,1.0769739999999998e-21,1.1258903e-21
3,22,8.7297006e-22,9.5458252e-22,1.0226831e-21,1.0801497e-21,1.1293740000000001e-21
3,23,8.7447649e-22,9.5750058e-22,1.02661e-21,1.0846869e-21,1.1342572e-21
3,24,8.7844913e-22,9.6294001e-22,1.0330881e-21,1.0917563000000001e-21,1.1416155e-21
3,25,8.857578999999999e-22,9.7175334e-22,1.0429555e-21,1.1021741e-21,1.1522337e-21
3,26,8.9829129e-22,9.8567651e-22,1.0578157000000001e-21,1.1174269999999999e-21,1.1674495999999998e-21
3,27,9.1827772e-22,1.0067757000000002e-21,1.0795798999999999e-21,1.139285e-21,1.1889459e-21
3,28,9.4740849e-22,1.036733e-21,1.1098941e-21,1.1693368e-21,1.2182409000000001e-21
3,29,9.8901587e-22,1.0786721000000001e-21,1.1516413e-21,1.2102345e-21,1.2577774999999998e-21
3,30,1.0439927e-21,1.1337892e-21,1.2062299e-21,1.2635014000000001e-21,1.3091181999999999e-21
3,31,1.114985e-21,1.2048642e-21,1.2764762e-21,1.3319128e-21,1.3749466999999998e-21
3,32,1.2049219999999999e-21,1.2950711e-21,1.3656613e-21,1.4187430999999998e-21,1.4584513999999999e-21
3,33,1.3171465e-21,1.4081234999999998e-21,1.4776791000000002e-21,1.5279077000000002e-21,1.5634591999999999e-21
3,34,1.455464e-21,1.5483506000000002e-21,1.6171203e-21,1.6640447e-21,1.6945080999999998e-21
3,35,1.6248711e-21,1.721267e-21,1.7896547e-21,1.8327352e-21,1.8569487e-21
3,36,1.8288421e-21,1.9314722e-21,2.0005543e-21,2.0395201999999998e-21,2.0563040000000003e-21
3,37,2.0695808e-21,2.1830012999999997e-21,2.2551315e-21,2.2903917e-21,2.2987729e-21
3,38,2.3467014e-21,2.478457e-21,2.5583437e-21,2.5917728e-21,2.5914459000000004e-21
3,39,2.6579214000000002e-21,2.8192097e-21,2.9146554e-21,2.9501882999999995e-21,2.9418649e-21
3,40,3.0012982000000003e-21,3.2059934e-21,3.3273265000000005e-21,3.3706886000000004e-21,3.3559773e-21
3,41,3.3764911000000004e-21,3.6387563e-21,3.7971066e-21,3.854770500000001e-21,3.835679e-21
3,42,3.8129936e-21,4.1356459e-21,4.3306803e-21,4.399743499999999e-21,4.3720933999999996e-21
3,43,4.3020837e-21,4.685448800000001e-21,4.915434e-21,4.9926625e-21,4.952803e-21
3,44,4.7932802e-21,5.2426676e-21,5.5148459e-21,5.6070112e-21,5.5598202e-21
3,45,5.2519422e-21,5.7656132e-21,6.0845306e-21,6.200012699999999e-21,6.1545328e-21
3,46,5.6596759e-21,6.218292700000001e-21,6.5737033e-21,6.7126622e-21,6.6764204e-21
3,47,6.055613e-21,6.6065525000000004e-21,6.9524243e-21,7.086072600000002e-21,7.049218899999999e-21
3,48,6.3107513e-21,6.822517600000001e-21,7.1415161e-21,7.2677636e-21,7.238230300000001e-21
3,49,6.3897228e-21,6.842233199999999e-21,7.1261069e-21,7.2465463e-21,7.231714600000001e-21
3,50,6.2720863e-21,6.6672485e-21,6.923495800000001e-21,7.0466879e-21,7.0561939e-21
3,51,5.9961911999999995e-21,6.3445549000000005e-21,6.5823860000000006e-21,6.7131018999999994e-21,6.7516230999999995e-21
3,52,5.6685556e-21,5.9682148e-21,6.1807932e-21,6.308357299999999e-21,6.363646e-21
4,1,9.1194833e-23,1.0996316e-22,1.2669767000000002e-22,1.4110138e-22,1.53625e-22
4,2,9.213181e-23,1.1082627e-22,1.2744876999999998e-22,1.4175004999999998e-22,1.5419928000000002e-22
4,3,9.3080132e-23,1.1169702e-22,1.2820595e-22,1.4240501e-22,1.5478038999999997e-22
4,4,9.4033266e-23,1.1256955e-22,1.289644e-22,1.4306229999999998e-22,1.5536495e-22
4,5,9.4992811e-23,1.1344552999999999e-22,1.2972587e-22,1.4372367e-22,1.5595461e-22
4,6,9.5968503e-23,1.1433403e-22,1.3049852e-22,1.4439644999999997e-22,1.5655604999999999e-22
4,7,9.691701699999999e-23,1.1519622e-22,1.3124931e-22,1.4505239e-22,1.5714436e-22
4,8,9.8093638e-23,1.1626231e-22,1.3217693e-22,1.4586378e-22,1.5787316999999998e-22
4,9,9.951513100000002e-23,1.1754557e-22,1.3329293000000003e-22,1.4684166000000003e-22,1.5875328000000002e-22
4,10,1.0149909e-22,1.1932648e-22,1.3483850000000002e-22,1.4819695e-22,1.5997463999999998e-22
4,11,1.0368082e-22,1.2127564e-22,1.3653124e-22,1.4968698000000002e-22,1.613223e-22
4,12,1.0598113e-22,1.2332262e-22,1.3831232e-22,1.5126225e-22,1.6275298e-22
4,13,1.0835503e-22,1.2542917e-22,1.4015102999999998e-22,1.5289744e-22,1.6424473e-22
4,14,1.1081286000000002e-22,1.2760668000000001e-22,1.4205958e-22,1.5460468999999997e-22,1.6580588e-22
4,15,1.1334718e-22,1.2985166e-22,1.440377e-22,1.5638537999999998e-22,1.6744066999999998e-22
4,16,1.1598406000000003e-22,1.3219045e-22,1.4611113e-22,1.5826398000000002e-22,1.6917334e-22
4,17,1.1873416e-22,1.3463668000000002e-22,1.4829515e-22,1.6025603999999998e-22,1.7101923e-22
4,18,1.213536e-22,1.3698648e-22,1.5041713e-22,1.6220983999999997e-22,1.7284156999999998e-22
4,19,1.2363068e-22,1.3906578999999998e-22,1.523294e-22,1.6399477e-22,1.7452230000000002e-22
4,20,1.2455549e-22,1.400181e-22,1.5329376000000002e-22,1.6495373e-22,1.7546441999999998e-22
4,21,1.2505153999999999e-22,1.4064485e-22,1.5401422e-22,1.6572233e-22,1.7625226e-22
4,22,1.2516686e-22,1.4099752e-22,1.5454974999999998e-22,1.6636473999999998e-22,1.7695245e-22
4,23,1.2545e-22,1.4155808000000002e-22,1.5533325e-22,1.6727989e-22,1.7793728e-22
4,24,1.2619892e-22,1.4259694e-22,1.5661616e-22,1.6870606000000001e-22,1.7943392e-22
4,25,1.2757753999999998e-22,1.4427327e-22,1.5855813e-22,1.7080378999999998e-22,1.8160138000000002e-22
4,26,1.2994263000000002e-22,1.4691898000000001e-22,1.6147136e-22,1.7387114e-22,1.8471813999999998e-22
4,27,1.3371398e-22,1.5093143000000001e-22,1.6573e-22,1.7826368e-22,1.8913131e-22
4,28,1.3921059e-22,1.5663191e-22,1.7165361999999999e-22,1.8429693e-22,1.9514999999999998e-22
4,29,1.470641e-22,1.6463379e-22,1.7982133999999999e-22,1.9251628999999999e-22,2.0329079999999999e-22
4,30,1.5745524000000002e-22,1.751649e-22,1.9050413999999998e-22,2.0322081e-22,2.1386552999999996e-22
4,31,1.7090690000000002e-22,1.8877482e-22,2.0426613999999997e-22,2.1697752e-22,2.2743416e-22
4,32,1.8801304999999998e-22,2.0610109e-22,2.217724e-22,2.3446212e-22,2.4466779e-22
4,33,2.0947089000000001e-22,2.2790571e-22,2.4382629e-22,2.5649559e-22,2.6638377e-22
4,34,2.3610022999999997e-22,2.5510301e-22,2.7140030000000003e-22,2.8407452000000005e-22,2.9357392999999995e-22
4,35,2.6899385999999995e-22,2.8890769e-22,3.0576146e-22,3.1846705e-22,3.2747503999999998e-22
4,36,3.0901919e-22,3.3039125000000003e-22,3.4812107000000007e-22,3.6095417000000005e-22,3.6937696e-22
4,37,3.5688882999999996e-22,3.8057221e-22,3.9973740999999995e-22,4.1294264999999996e-22,4.2074166e-22
4,38,4.1295197e-22,4.402696e-22,4.6184059000000005e-22,4.759582400000001e-22,4.8324697e-22
4,39,4.7738652e-22,5.102826799999999e-22,5.357759e-22,5.5174876e-22,5.5885843e-22
4,40,5.5065375999999985e-22,5.916970200000001e-22,6.231473599999999e-22,6.422658799999999e-22,6.496856499999999e-22
4,41,6.3374504e-22,6.8594083e-22,7.257269700000001e-22,7.494401900000001e-22,7.5765032e-22
4,42,7.336143599999999e-22,7.9910698e-22,8.4821725e-22,8.7623066e-22,8.841342099999999e-22
4,43,8.5121285e-22,9.3195842e-22,9.9110696e-22,1.0227912999999999e-21,1.0290106000000002e-21
4,44,9.800352e-22,1.0786991000000002e-21,1.1499341e-21,1.1863128e-21,1.1909436e-21
4,45,1.1163486e-21,1.2348318e-21,1.3199591e-21,1.3623299e-21,1.366035e-21
4,46,1.2591731e-21,1.396511e-21,1.4947065000000001e-21,1.5426912999999999e-21,1.5456284e-21
4,47,1.4206821e-21,1.5683934000000001e-21,1.6699944e-21,1.7158149e-21,1.7138839999999998e-21
4,48,1.5680360000000001e-21,1.7178612e-21,1.8174771000000003e-21,1.8600952e-21,1.8553126e-21
4,49,1.6806676e-21,1.8240538e-21,1.9178964e-21,1.9585580999999997e-21,1.9549996e-21
4,50,1.7362706e-21,1.8694519e-21,1.9586882e-21,2.0018901e-21,2.0057439e-21
4,51,1.7335509e-21,1.8563411000000003e-21,1.9431681e-21,1.9919778e-21,2.0075203e-21
4,52,1.7036237e-21,1.8134212e-21,1.8945391999999997e-21,1.9453017000000002e-21,1.9693981e-21
5,1,1.3797131e-23,1.7141309e-23,2.0403729e-23,2.3380093999999998e-23,2.6072343e-23
5,2,1.3956059e-23,1.7303788e-23,2.0555464000000002e-23,2.3517151999999998e-23,2.6198011e-23
5,3,1.4117937e-23,1.7468438e-23,2.0708834e-23,2.3655770999999996e-23,2.6325358e-23
5,4,1.4281701e-23,1.7634161e-23,2.0862857000000002e-23,2.379511e-23,2.6453643e-23
5,5,1.4447670999999997e-23,1.7801277999999998e-23,2.1017881e-23,2.3935531000000003e-23,2.6583225999999996e-23
5,6,1.4617583e-23,1.7971527e-23,2.1175568e-23,2.4078589e-23,2.6715571000000003e-23
5,7,1.4783970999999998e-23,1.8137468999999998e-23,2.1329148999999998e-23,2.4218255e-23,2.6845169999999995e-23
5,8,1.4991539e-23,1.8343473e-23,2.1519386e-23,2.4391347e-23,2.7006021e-23
5,9,1.5244072e-23,1.8592642e-23,2.1748953000000002e-23,2.4600431000000003e-23,2.7200699e-23
5,10,1.5599298e-23,1.8940445000000002e-23,2.2068159000000002e-23,2.4891173e-23,2.7471788e-23
5,11,1.5994429e-23,1.9323939999999998e-23,2.2419359e-23,2.5211938e-23,2.7771941e-23
5,12,1.6416123000000003e-23,1.9729752e-23,2.2790603e-23,2.5552283999999997e-23,2.8091707e-23
5,13,1.685667e-23,2.0150495000000003e-23,2.31756e-23,2.5906859000000003e-23,2.8426281e-23
5,14,1.7318283999999997e-23,2.0588525e-23,2.3576975000000003e-23,2.6278409999999998e-23,2.8777711e-23
5,15,1.7799836999999998e-23,2.1043205e-23,2.3994743000000004e-23,2.6667336e-23,2.9146965e-23
5,16,1.8306478999999998e-23,2.1519928000000002e-23,2.4434432999999997e-23,2.7079111e-23,2.9539592e-23
5,17,1.88405e-23,2.202156e-23,2.4899394e-23,2.7517274e-23,2.9959157e-23
5,18,1.9354468e-23,2.250581e-23,2.5352341e-23,2.7947844000000004e-23,3.037385e-23
5,19,1.9805560999999997e-23,2.2935445000000002e-23,2.5760460999999996e-23,2.8340652e-23,3.0755327e-23
5,20,1.9993202e-23,2.3129881e-23,2.5961542e-23,2.8545751e-23,3.0962246e-23
5,21,2.0098482e-23,2.3255023000000002e-23,2.6106838e-23,2.8704392999999995e-23,3.1128928e-23
5,22,2.0132860999999997e-23,2.3321467e-23,2.6207995999999998e-23,2.8829468e-23,3.1269039000000004e-23
5,23,2.0206156e-23,2.3429670999999996e-23,2.6357909000000002e-23,2.9009203000000003e-23,3.1467526e-23
5,24,2.0378516000000002e-23,2.36355e-23,2.6609452e-23,2.9294912e-23,3.1774667999999994e-23
5,25,2.0684373999999998e-23,2.3971497999999998e-23,2.6994961e-23,2.9719511999999995e-23,3.2223793e-23
5,26,2.1195094000000002e-23,2.4505637999999998e-23,2.7579381000000004e-23,3.0346211000000003e-23,3.2875538e-23
5,27,2.1993512e-23,2.5318909e-23,2.8440653e-23,3.1250618999999997e-23,3.3805442e-23
5,28,2.3144583999999998e-23,2.6476888e-23,2.9644466e-23,3.2498474000000004e-23,3.5079167e-23
5,29,2.4771472000000002e-23,2.8104957e-23,3.1313345e-23,3.4208242e-23,3.6811771e-23
5,30,2.6919697999999996e-23,3.0252085e-23,3.3502376e-23,3.6440364000000003e-23,3.9066854999999996e-23
5,31,2.9701589e-23,3.3034749e-23,3.6331132000000003e-23,3.9316243999999996e-23,4.1966161e-23
5,32,3.3248224e-23,3.6590485999999994e-23,3.9942309e-23,4.2981881e-23,4.5656632e-23
5,33,3.7716442e-23,4.1086527e-23,4.4510967e-23,4.7617196999999993e-23,5.0319543999999995e-23
5,34,4.3293217999999995e-23,4.6726937e-23,5.025308300000001e-23,5.3444932e-23,5.6179146e-23
5,35,5.022039699999999e-23,5.3783821e-23,5.745776700000001e-23,6.0759928e-23,6.3527885e-23
5,36,5.871450799999999e-23,6.2511333e-23,6.6407667e-23,6.986166800000001e-23,7.266967800000001e-23
5,37,6.898149799999999e-23,7.3166903e-23,7.7403316e-23,8.108082e-23,8.3948014e-23
5,38,8.118243900000001e-23,8.5986351e-23,9.0748539e-23,9.477619799999999e-23,9.775277800000002e-23
5,39,9.5457492e-23,1.0122561000000001e-22,1.0679957e-22,1.1138325e-22,1.1456517000000001e-22
5,40,1.119908e-22,1.1922481e-22,1.2602293999999999e-22,1.3145326e-22,1.3497406999999997e-22
5,41,1.3106037000000001e-22,1.4042351000000002e-22,1.4899088999999998e-22,1.5562669e-22,1.5962461999999999e-22
5,42,1.5403088e-22,1.6625427e-22,1.7708911e-22,1.8505376e-22,1.8934396e-22
5,43,1.8146213e-22,1.9731091000000002e-22,2.1088173999999997e-22,2.2018583999999997e-22,2.2444178999999997e-22
5,44,2.1265162e-22,2.3300677e-22,2.4994376000000003e-22,2.6080735e-22,2.6490915000000003e-22
5,45,2.474416e-22,2.7317399999999997e-22,2.9409947e-22,3.067418e-22,3.1059321e-22
5,46,2.8645086000000007e-22,3.1809136e-22,3.4316877999999997e-22,3.5737544e-22,3.6063926e-22
5,47,3.3383146e-22,3.7058812999999997e-22,3.9794391000000004e-22,4.1152536000000006e-22,4.1268484e-22
5,48,3.8355797999999997e-22,4.2391105e-22,4.5199624e-22,4.6423486e-22,4.6342385e-22
5,49,4.302578400000001e-22,4.7186182999999995e-22,4.9937796e-22,5.1058301e-22,5.0899065e-22
5,50,4.650653200000001e-22,5.0620079e-22,5.3351473e-22,5.456474799999999e-22,5.457346e-22
5,51,4.8320869e-22,5.2306628e-22,5.5109151e-22,5.660148099999999e-22,5.7012338e-22
